date,symbol,eps,epsEstimated,time
2017-07-26,NOC,3.15,2.87,bmo
2017-04-26,NOC,3.63,2.93,bmo
2017-01-26,NOC,2.96,2.49,bmo
2016-10-26,NOC,3.35,2.81,bmo
2016-07-27,NOC,2.85,2.53,bmo
2016-04-27,NOC,3.03,2.49,bmo
2016-01-28,NOC,2.49,2.01,bmo
2015-10-28,NOC,2.75,2.19,bmo
2015-07-29,NOC,2.74,2.36,bmo
2015-04-29,NOC,2.41,2.27,bmo
2015-01-29,NOC,2.48,2.25,bmo
2014-10-22,NOC,2.26,2.14,bmo
2014-07-23,NOC,2.37,2.22,bmo
2014-04-23,NOC,2.63,2.15,bmo
2014-01-30,NOC,2.12,1.94,bmo
2013-10-23,NOC,2.14,1.82,bmo
2013-07-24,NOC,2.13,1.71,bmo
2013-04-24,NOC,2.03,1.74,bmo
2013-01-30,NOC,2.14,1.74,bmo
2012-10-24,NOC,1.82,1.69,bmo
2012-07-25,NOC,1.88,1.61,bmo
2012-04-25,NOC,1.96,1.59,bmo
2012-02-01,NOC,2.09,1.67,bmo
2021-11-05,NOG,0.84,0.89,bmo
2021-08-05,NOG,0.92,0.69,bmo
2021-05-07,NOG,0.62,0.54,bmo
2021-03-12,NOG,0.64,0.66,bmo
2020-08-07,NOG,0.2,0.31,bmo
2020-05-11,NOG,0.4,0.34,bmo
2020-03-12,NOG,0.5,0.73,bmo
2019-11-12,NOG,0.9,1.11,bmo
2019-08-01,NOG,1.2,1.11,amc
2019-05-09,NOG,0.7,1.24,amc
2019-03-12,NOG,2.5,1.4,bmo
2018-11-08,NOG,1.1,1.18,amc
2018-08-09,NOG,0.09,0.08,bmo
2018-05-07,NOG,0.17,0.12,bmo
2018-02-22,NOG,0.1,0.09,amc
2017-11-08,NOG,0.04,0.0,amc
2017-08-08,NOG,2.2389673521418,-0.01,amc
2017-05-08,NOG,2.8,-0.02,bmo
2017-03-01,NOG,0.04,0.04,amc
2016-11-08,NOG,0.04,0.0,amc
2016-08-04,NOG,0.1,0.06,amc
2016-05-09,NOG,0.01,-0.03,amc
2016-03-02,NOG,0.25,0.23,amc
2015-11-04,NOG,0.24,0.17,amc
2015-08-05,NOG,0.19,0.11,amc
2015-05-07,NOG,0.1,0.12,amc
2015-02-26,NOG,0.21,0.19,amc
2014-11-06,NOG,0.26,0.26,amc
2014-08-07,NOG,0.29,0.23,amc
2014-05-08,NOG,0.19,0.24,amc
2014-02-27,NOG,0.22,0.27,amc
2013-11-07,NOG,0.32,0.32,amc
2013-08-08,NOG,0.23,0.27,amc
2013-05-06,NOG,0.29,0.27,amc
2013-02-28,NOG,0.34,0.27,amc
2012-11-08,NOG,0.27,0.26,bmo
2012-08-09,NOG,0.22,0.24,bmo
2012-05-07,NOG,0.23,0.24,bmo
2012-02-29,NOG,0.21,0.25,bmo
2021-10-28,NOK,0.09,0.08,bmo
2021-07-29,NOK,0.11,0.06,bmo
2021-04-29,NOK,0.07,0.01,bmo
2021-02-04,NOK,0.17,0.13,bmo
2020-10-29,NOK,0.06,0.07,bmo
2020-07-31,NOK,0.07,0.03,bmo
2020-04-30,NOK,0.01,0.02,bmo
2020-02-06,NOK,0.17,0.14,bmo
2019-10-24,NOK,0.06,0.06,bmo
2019-07-25,NOK,0.06,0.03,bmo
2019-04-25,NOK,-0.02,0.03,bmo
2019-01-31,NOK,0.15,0.14,bmo
2018-10-25,NOK,0.07,0.06,bmo
2018-07-26,NOK,0.04,0.04,bmo
2018-04-26,NOK,0.02,0.04,bmo
2018-02-01,NOK,0.15,0.11,bmo
2017-10-26,NOK,0.11,0.06,bmo
2017-07-27,NOK,0.09,0.05,bmo
2017-04-27,NOK,0.03,0.03,bmo
2017-02-02,NOK,0.13,0.08,bmo
2016-10-27,NOK,0.05,0.04,bmo
2016-08-04,NOK,0.03,0.04,bmo
2016-05-10,NOK,0.03,0.04,bmo
2016-02-11,NOK,0.16,0.12,bmo
2015-10-29,NOK,0.09,0.07,bmo
2015-07-30,NOK,0.09,0.06,bmo
2015-04-30,NOK,0.06,0.05,bmo
2015-01-29,NOK,0.11,0.12,bmo
2014-10-23,NOK,0.12,0.09,bmo
2014-07-24,NOK,0.08,0.07,bmo
2014-04-29,NOK,0.05,0.03,bmo
2014-01-23,NOK,0.04,0.04,bmo
2013-10-29,NOK,0.01,0.0,bmo
2013-07-19,NOK,-0.06,-0.03,bmo
2013-04-18,NOK,-0.03,-0.05,bmo
2013-01-24,NOK,0.08,0.06,bmo
2012-10-18,NOK,-0.09,-0.13,bmo
2012-07-19,NOK,-0.1,-0.11,bmo
2012-04-19,NOK,-0.1,-0.07,bmo
2012-01-26,NOK,0.08,0.06,bmo
2021-11-04,NOMD,0.41,0.35,bmo
2021-08-05,NOMD,0.48,0.38,bmo
2021-05-06,NOMD,0.47,0.39,bmo
2021-02-25,NOMD,0.38,0.37,bmo
2020-11-05,NOMD,0.3,0.28,bmo
2020-08-06,NOMD,0.34,0.3,bmo
2020-05-07,NOMD,0.33,0.3,bmo
2020-02-27,NOMD,0.32,0.32,bmo
2019-11-07,NOMD,0.25,0.24,bmo
2019-08-08,NOMD,0.27,0.23,bmo
2019-05-09,NOMD,0.4,0.35,bmo
2019-02-28,NOMD,0.29,0.29,bmo
2018-11-08,NOMD,0.26,0.23,bmo
2018-08-09,NOMD,0.28,0.24,bmo
2018-05-10,NOMD,0.35,0.3,bmo
2018-03-22,NOMD,0.27,0.25,bmo
2017-11-28,NOMD,0.24,0.19,bmo
2017-08-24,NOMD,0.23,0.19,bmo
2017-05-25,NOMD,0.25,0.24,bmo
2017-03-30,NOMD,0.13,0.16,bmo
2016-11-29,NOMD,0.22,0.2,bmo
2016-08-25,NOMD,0.19,0.17,bmo
2016-05-25,NOMD,0.29,0.24,bmo
2021-12-16,NOTV,-0.23,-0.13,amc
2021-12-07,NOTV,-0.23,-0.13,amc
2021-08-11,NOTV,-0.08,-0.08,amc
2021-05-05,NOTV,-0.06,-0.03,amc
2021-02-09,NOTV,-0.03,-0.19,bmo
2013-05-15,NOTV,-0.02,0.01,bmo
2013-02-14,NOTV,0.02,-0.03,bmo
2012-12-27,NOTV,-0.32,-0.03,bmo
2012-08-14,NOTV,-0.1,-0.14,bmo
2012-05-10,NOTV,-0.26,0.07,bmo
2012-02-10,NOTV,-0.21,0.06,bmo
2021-10-26,NOV,-0.11,-0.08,amc
2021-07-27,NOV,-0.04,-0.13,amc
2021-04-27,NOV,-0.27,-0.22,amc
2021-02-04,NOV,-0.29,-0.19,amc
2020-10-26,NOV,0.02,-0.1,amc
2020-07-27,NOV,0.02,-0.13,amc
2020-04-27,NOV,-0.06,0.09,amc
2020-02-06,NOV,0.4,0.16,amc
2019-10-28,NOV,0.04,0.12,amc
2019-07-29,NOV,0.02,-0.06,amc
2019-04-25,NOV,-0.17,-0.08,amc
2019-02-06,NOV,0.09,0.08,amc
2018-10-25,NOV,0.002639,0.12,amc
2018-07-26,NOV,0.06,0.02,amc
2018-04-26,NOV,-0.21,-0.05,amc
2018-02-05,NOV,-0.04,-0.04,amc
2017-10-26,NOV,-0.07,-0.08,amc
2017-07-27,NOV,-0.14,-0.14,amc
2017-04-26,NOV,-0.17,-0.21,bmo
2017-02-06,NOV,-0.15,-0.29,bmo
2016-10-26,NOV,-0.34,-0.28,bmo
2016-07-28,NOV,-0.3,-0.32,bmo
2016-04-28,NOV,-0.06,-0.1,bmo
2016-02-03,NOV,0.23,0.44,bmo
2015-10-28,NOV,0.61,0.56,bmo
2015-07-28,NOV,0.77,0.64,bmo
2015-04-28,NOV,1.14,1.09,bmo
2015-02-17,NOV,1.69,1.61,bmo
2015-02-03,NOV,1.69,1.6,bmo
2014-11-03,NOV,1.62,1.55,bmo
2014-10-30,NOV,1.62,1.54,bmo
2014-07-29,NOV,1.47,1.46,bmo
2014-04-28,NOV,1.29,1.38,bmo
2014-01-31,NOV,1.56,1.39,bmo
2013-10-25,NOV,1.34,1.32,bmo
2013-07-30,NOV,1.33,1.33,bmo
2013-04-26,NOV,1.29,1.36,bmo
2013-02-01,NOV,1.49,1.44,bmo
2012-10-25,NOV,1.52,1.51,bmo
2012-07-26,NOV,1.46,1.4,bmo
2012-04-25,NOV,1.44,1.39,bmo
2012-02-02,NOV,1.37,1.3,bmo
2021-10-27,NOVA,-0.25,-0.13,amc
2021-07-28,NOVA,-0.42,-0.26,amc
2021-04-28,NOVA,-0.31,-0.16,amc
2021-02-24,NOVA,-0.96,-0.31,amc
2020-10-28,NOVA,-0.15,-0.15,amc
2020-07-29,NOVA,-0.3,-0.19,amc
2020-05-14,NOVA,-0.85,-0.22,amc
2020-02-24,NOVA,0.03,-0.2,amc
2019-10-31,NOVA,-0.26,-0.16,bmo
2021-11-09,NOVT,0.75,0.61,bmo
2021-08-10,NOVT,0.62,0.51,bmo
2021-05-11,NOVT,0.58,0.39,bmo
2021-03-01,NOVT,0.53,0.44,bmo
2020-11-10,NOVT,0.42,0.39,bmo
2020-08-06,NOVT,0.48,0.23,bmo
2020-05-12,NOVT,0.51,0.32,bmo
2020-02-26,NOVT,0.55,0.54,bmo
2019-11-05,NOVT,0.53,0.52,bmo
2019-08-06,NOVT,0.54,0.54,bmo
2019-05-07,NOVT,0.53,0.48,bmo
2019-02-27,NOVT,0.56,0.51,bmo
2018-11-06,NOVT,0.61,0.52,bmo
2018-08-08,NOVT,0.51,0.49,bmo
2018-05-08,NOVT,0.47,0.4,bmo
2018-02-28,NOVT,0.44,0.41,bmo
2017-11-01,NOVT,0.45,0.34,amc
2017-08-03,NOVT,0.41,0.33,bmo
2017-05-08,NOVT,0.31,0.24,bmo
2017-03-06,NOVT,0.35,0.28,bmo
2016-11-02,NOVT,0.29,0.27,amc
2016-08-02,NOVT,0.27,0.24,amc
2016-05-06,NOVT,0.18,0.18,bmo
2016-03-02,NOVT,0.29,0.21,bmo
2015-11-04,NOVT,0.24,0.2,bmo
2015-08-05,NOVT,0.2,0.2,bmo
2015-05-07,NOVT,0.2,0.16,bmo
2015-03-04,NOVT,0.24,0.19,bmo
2014-11-05,NOVT,0.23,0.19,bmo
2014-08-06,NOVT,0.19,0.17,bmo
2014-05-06,NOVT,0.14,0.09,bmo
2014-03-11,NOVT,0.13,0.14,bmo
2013-11-05,NOVT,0.06,0.12,bmo
2013-08-06,NOVT,0.02,0.02,bmo
2013-05-08,NOVT,0.04,0.13,bmo
2013-03-12,NOVT,-0.01,0.12,bmo
2012-11-07,NOVT,0.06,0.15,bmo
2012-08-07,NOVT,0.13,0.23,bmo
2012-05-08,NOVT,0.04,0.12,bmo
2012-03-14,NOVT,0.11,0.08,bmo
2021-10-27,NOW,1.55,1.38,amc
2021-07-28,NOW,0.38,0.16,amc
2021-04-28,NOW,1.52,1.34,amc
2021-01-27,NOW,1.17,1.05,amc
2020-10-28,NOW,1.21,1.03,amc
2020-07-29,NOW,1.23,1.01,amc
2020-04-29,NOW,1.05,0.95,amc
2020-01-29,NOW,0.96,0.87,amc
2019-10-23,NOW,0.99,0.89,amc
2019-07-24,NOW,0.71,0.63,amc
2019-04-24,NOW,0.67,0.54,amc
2019-01-30,NOW,0.77,0.64,amc
2018-10-24,NOW,0.68,0.6,amc
2018-07-25,NOW,0.49,0.43,amc
2018-04-25,NOW,0.56,0.37,amc
2018-01-31,NOW,0.35,0.35,amc
2017-10-25,NOW,0.38,0.32,amc
2017-07-26,NOW,0.22,0.2,amc
2017-04-26,NOW,0.24,0.17,amc
2017-01-25,NOW,0.24,0.23,amc
2016-10-26,NOW,0.23,0.21,amc
2016-07-27,NOW,0.15,0.1,amc
2016-04-20,NOW,0.09,0.07,amc
2016-01-27,NOW,0.19,0.08,amc
2015-10-21,NOW,0.15,0.08,amc
2015-07-29,NOW,0.04,-0.02,amc
2015-04-16,NOW,0.01,0.0,amc
2015-01-28,NOW,0.03,0.02,amc
2014-10-22,NOW,0.03,0.01,amc
2014-07-30,NOW,-0.07,-0.07,amc
2014-04-23,NOW,-0.08,-0.08,amc
2014-01-29,NOW,-0.02,-0.01,amc
2013-10-23,NOW,0.01,-0.02,amc
2013-07-31,NOW,-0.06,-0.05,amc
2013-04-24,NOW,-0.01,-0.03,amc
2013-01-30,NOW,-0.08,-0.05,amc
2012-10-24,NOW,-0.06,-0.1,amc
2021-11-05,NPO,1.4,1.26,bmo
2021-08-03,NPO,1.56,1.24,bmo
2021-05-07,NPO,1.37,0.94,bmo
2021-02-23,NPO,1.24,0.51,bmo
2020-11-03,NPO,0.67,0.32,bmo
2020-08-04,NPO,0.54,0.08,bmo
2020-05-05,NPO,0.62,0.4,bmo
2020-02-25,NPO,0.57,0.3,bmo
2019-11-05,NPO,1.13,1.31,bmo
2019-07-29,NPO,1.32,1.01,amc
2019-05-01,NPO,0.72,0.94,amc
2019-02-13,NPO,0.98,1.0,amc
2018-10-31,NPO,1.36,1.12,amc
2018-08-01,NPO,0.75,1.12,amc
2018-05-02,NPO,0.85,0.96,amc
2018-02-13,NPO,0.67,0.66,amc
2017-10-30,NPO,0.72,0.88,amc
2017-07-31,NPO,0.92,0.91,bmo
2017-05-01,NPO,0.3,0.52,amc
2017-02-15,NPO,-0.14,0.46,amc
2016-11-02,NPO,0.28,0.48,amc
2016-08-02,NPO,0.17,0.6,amc
2016-05-05,NPO,-2.15,0.32,bmo
2016-02-25,NPO,0.3,0.29,bmo
2015-10-29,NPO,0.51,0.44,amc
2015-07-30,NPO,-1.66,0.43,amc
2015-04-30,NPO,-0.07,0.28,bmo
2015-02-19,NPO,0.2,0.4,bmo
2014-10-29,NPO,0.33,0.42,bmo
2014-07-31,NPO,0.32,0.59,bmo
2014-05-01,NPO,0.14,0.32,bmo
2014-02-07,NPO,0.22,0.23,bmo
2013-11-01,NPO,0.23,0.56,bmo
2013-08-01,NPO,0.17,0.58,bmo
2013-05-02,NPO,0.39,0.59,bmo
2013-02-07,NPO,0.27,0.26,bmo
2012-11-02,NPO,0.53,0.44,bmo
2012-08-02,NPO,0.51,0.7,bmo
2012-05-03,NPO,0.64,0.55,bmo
2012-02-09,NPO,0.12,0.36,bmo
2019-08-08,NRC,0.29,0.26,bmo
2019-05-07,NRC,0.32,0.31,amc
2018-08-07,NRC,0.28,0.26,amc
2018-05-01,NRC,0.17,0.29,bmo
2018-02-13,NRC,0.15,0.22,bmo
2017-11-07,NRC,0.09,0.21,bmo
2017-08-01,NRC,0.13,0.2,bmo
2017-05-02,NRC,0.26,0.26,bmo
2017-02-21,NRC,0.13,0.22,bmo
2016-11-01,NRC,0.11,0.19,bmo
2016-08-02,NRC,0.18,0.19,bmo
2016-05-03,NRC,0.21,0.22,bmo
2016-02-09,NRC,0.24,0.19,bmo
2021-11-04,NRG,6.6,4.29,bmo
2021-08-05,NRG,1.2,2.41,bmo
2021-05-06,NRG,-0.33,0.13,bmo
2021-03-01,NRG,-0.71,0.41,bmo
2020-11-05,NRG,1.02,1.64,bmo
2020-08-06,NRG,1.27,1.17,bmo
2020-05-07,NRG,0.53,0.49,bmo
2020-02-27,NRG,0.43,0.59,bmo
2019-11-07,NRG,1.88,2.1,bmo
2019-08-07,NRG,0.7,0.76,bmo
2019-05-02,NRG,0.34,0.41,bmo
2019-02-28,NRG,-0.18,0.03,bmo
2018-11-08,NRG,0.96,1.31,bmo
2018-08-02,NRG,0.19,0.79,bmo
2018-05-03,NRG,0.87,0.14,bmo
2018-03-01,NRG,0.25,0.26,bmo
2017-11-02,NRG,0.61,0.94,bmo
2017-08-03,NRG,0.36,-0.09,bmo
2017-05-02,NRG,-0.51,-0.28,bmo
2017-02-28,NRG,-0.16,-0.29,bmo
2016-11-04,NRG,0.64,0.93,bmo
2016-08-09,NRG,-0.25,0.2,bmo
2016-05-05,NRG,0.24,0.06,bmo
2016-02-29,NRG,-0.56,0.05,bmo
2015-11-04,NRG,0.65,0.76,bmo
2015-08-04,NRG,-0.06,-0.01,bmo
2015-05-08,NRG,-0.37,0.24,bmo
2015-02-27,NRG,0.38,0.52,bmo
2014-11-05,NRG,0.62,0.52,bmo
2014-08-07,NRG,-0.3,0.15,bmo
2014-05-06,NRG,-0.23,-0.1,bmo
2014-02-28,NRG,-0.96,0.21,bmo
2013-11-12,NRG,0.46,0.83,bmo
2013-08-09,NRG,0.64,0.23,bmo
2013-05-07,NRG,-0.79,-0.29,bmo
2013-02-27,NRG,-0.14,-0.15,bmo
2012-11-02,NRG,0.27,0.47,bmo
2012-08-08,NRG,1.08,0.15,bmo
2012-05-03,NRG,-0.92,-0.13,bmo
2012-02-28,NRG,-0.48,-0.49,bmo
2021-10-14,NRIX,-0.65,-0.66,bmo
2021-07-13,NRIX,-0.6,-0.56,bmo
2021-04-13,NRIX,-0.63,-0.46,bmo
2021-02-16,NRIX,-0.51,-0.54,bmo
2020-10-14,NRIX,-0.59,-0.41,bmo
2021-11-02,NRZ,0.44,0.35,bmo
2021-07-29,NRZ,0.31,0.31,bmo
2021-05-05,NRZ,0.34,0.34,bmo
2021-02-09,NRZ,0.32,0.33,bmo
2020-10-26,NRZ,0.31,0.37,bmo
2020-07-22,NRZ,0.34,0.31,bmo
2020-05-05,NRZ,0.48,-0.17,bmo
2020-02-06,NRZ,0.61,0.52,bmo
2019-10-25,NRZ,0.5,0.52,bmo
2019-07-30,NRZ,0.53,0.54,bmo
2019-05-01,NRZ,0.53,0.54,bmo
2019-02-12,NRZ,0.58,0.56,bmo
2018-10-25,NRZ,0.63,0.55,bmo
2018-07-26,NRZ,0.58,0.55,bmo
2018-04-27,NRZ,0.58,0.54,bmo
2018-02-13,NRZ,0.61,0.54,bmo
2017-10-27,NRZ,0.64,0.54,bmo
2017-07-31,NRZ,1.03,0.53,bmo
2017-05-01,NRZ,0.54,0.53,bmo
2017-02-21,NRZ,0.62,0.55,bmo
2016-11-02,NRZ,0.51,0.49,bmo
2016-08-02,NRZ,0.52,0.5,bmo
2016-05-04,NRZ,0.49,0.5,bmo
2016-02-24,NRZ,0.52,0.49,bmo
2015-11-03,NRZ,0.49,0.48,bmo
2015-08-10,NRZ,0.45,0.47,bmo
2015-05-08,NRZ,0.44,0.43,bmo
2015-02-27,NRZ,0.41,0.4,bmo
2014-11-06,NRZ,0.43,0.39,bmo
2014-08-06,NRZ,0.4,0.36,bmo
2014-05-14,NRZ,0.32,0.34,bmo
2014-03-20,NRZ,0.28,0.33,bmo
2013-11-07,NRZ,0.3,0.36,bmo
2013-08-07,NRZ,0.3,0.24,bmo
2013-06-12,NRZ,0.12,0.14,bmo
2021-11-04,NS,0.16,0.33,bmo
2021-08-05,NS,0.25,0.33,bmo
2021-05-04,NS,0.05,0.23,bmo
2021-02-04,NS,0.13,0.17,bmo
2020-11-05,NS,-1.22,-0.09,bmo
2020-08-04,NS,-0.06,0.13,bmo
2020-05-05,NS,-1.68,0.42,bmo
2020-02-05,NS,0.4,0.35,bmo
2019-11-05,NS,0.11,0.29,bmo
2019-08-08,NS,0.1,0.19,bmo
2019-05-10,NS,-2.91,0.36,bmo
2019-01-31,NS,-0.31,0.16,bmo
2018-11-05,NS,-3.49,-1.99,bmo
2018-08-07,NS,0.15,0.21,bmo
2018-04-26,NS,1.15,0.61,bmo
2018-02-08,NS,-0.003545,0.21,bmo
2017-11-07,NS,0.15,0.26,bmo
2017-07-28,NS,0.05,0.34,bmo
2017-04-24,NS,0.49,0.56,bmo
2017-01-31,NS,0.44,0.57,bmo
2016-11-02,NS,0.49,0.51,bmo
2016-08-02,NS,0.52,0.5,bmo
2016-04-27,NS,0.57,0.51,bmo
2016-01-29,NS,0.61,0.56,bmo
2015-11-03,NS,0.68,0.59,bmo
2015-07-24,NS,0.54,0.58,bmo
2015-04-22,NS,1.47,0.58,bmo
2015-01-30,NS,0.54,0.53,bmo
2014-10-31,NS,0.64,0.6,bmo
2014-07-25,NS,0.56,0.46,bmo
2014-04-23,NS,0.36,0.35,bmo
2014-02-05,NS,0.21,0.33,bmo
2013-11-12,NS,0.28,0.28,bmo
2013-07-26,NS,0.28,0.22,bmo
2013-04-24,NS,0.17,0.43,bmo
2013-02-01,NS,0.25,0.33,bmo
2012-10-25,NS,0.19,0.48,bmo
2012-07-27,NS,0.06,0.51,bmo
2012-04-25,NS,0.23,0.29,bmo
2012-01-27,NS,0.3,0.35,bmo
2021-11-02,NSA,0.57,0.56,amc
2021-08-03,NSA,0.55,0.51,amc
2021-05-04,NSA,0.19,0.2,amc
2021-02-22,NSA,0.18,0.13,amc
2020-11-05,NSA,0.15,0.09,amc
2020-08-06,NSA,0.1,0.15,amc
2020-05-11,NSA,0.06,0.15,amc
2020-02-24,NSA,0.13,-0.22,amc
2019-10-30,NSA,-0.2,0.17,amc
2019-08-01,NSA,-0.19,0.19,amc
2019-05-02,NSA,0.08,0.18,amc
2019-02-25,NSA,-0.16,0.21,bmo
2018-11-01,NSA,0.03,0.08,amc
2018-08-06,NSA,0.07,0.25,amc
2018-05-02,NSA,0.21,0.03,amc
2018-02-26,NSA,-0.08,-0.08,bmo
2017-11-06,NSA,0.03,0.12,amc
2017-08-02,NSA,0.05,0.12,amc
2017-05-03,NSA,0.01,0.22,amc
2017-02-27,NSA,0.09,0.13,amc
2016-11-02,NSA,-0.000314,0.05,amc
2016-08-08,NSA,0.08,0.0,amc
2016-05-09,NSA,0.07,0.08,amc
2016-03-02,NSA,0.08,0.05,amc
2015-11-09,NSA,0.03,0.1,amc
2015-08-10,NSA,0.22,-0.01,amc
2021-10-27,NSC,3.06,2.91,bmo
2021-07-28,NSC,3.28,2.94,bmo
2021-04-28,NSC,2.66,2.54,bmo
2021-01-27,NSC,2.63,2.48,bmo
2020-10-28,NSC,2.51,2.38,bmo
2020-07-29,NSC,1.53,1.33,bmo
2020-04-29,NSC,2.58,2.25,bmo
2020-01-29,NSC,2.55,2.28,bmo
2019-10-23,NSC,2.49,2.59,bmo
2019-07-24,NSC,2.7,2.79,bmo
2019-04-24,NSC,2.51,2.18,bmo
2019-01-24,NSC,2.57,2.29,amc
2018-10-24,NSC,2.52,2.44,bmo
2018-07-25,NSC,2.5,2.33,bmo
2018-04-25,NSC,1.93,1.77,bmo
2018-01-24,NSC,1.69,1.57,bmo
2017-10-25,NSC,1.75,1.64,bmo
2017-07-26,NSC,1.71,1.65,bmo
2017-04-26,NSC,1.48,1.36,bmo
2017-01-25,NSC,1.42,1.36,bmo
2016-10-26,NSC,1.55,1.45,bmo
2016-07-27,NSC,1.36,1.35,bmo
2016-04-21,NSC,1.29,0.97,amc
2016-01-27,NSC,1.2,1.23,bmo
2015-10-28,NSC,1.49,1.41,bmo
2015-07-27,NSC,1.41,1.42,bmo
2015-04-29,NSC,1.0,1.0,bmo
2015-01-26,NSC,1.64,1.63,bmo
2014-10-22,NSC,1.79,1.83,bmo
2014-07-23,NSC,1.79,1.74,bmo
2014-04-23,NSC,1.17,1.15,bmo
2014-01-22,NSC,1.64,1.5,bmo
2013-10-23,NSC,1.53,1.39,bmo
2013-07-23,NSC,1.46,1.49,amc
2013-04-23,NSC,1.22,1.17,amc
2013-01-22,NSC,1.3,1.19,amc
2012-10-23,NSC,1.24,1.23,amc
2012-07-24,NSC,1.6,1.53,amc
2012-04-24,NSC,1.23,1.12,amc
2012-01-24,NSC,1.42,1.4,amc
2021-11-04,NSIT,1.87,1.68,bmo
2021-08-05,NSIT,1.91,1.88,bmo
2021-05-06,NSIT,1.3,1.43,bmo
2021-02-11,NSIT,1.76,1.5,bmo
2020-11-03,NSIT,1.38,1.14,bmo
2020-08-06,NSIT,1.75,1.01,bmo
2020-05-07,NSIT,1.3,1.14,bmo
2020-02-12,NSIT,1.57,1.61,bmo
2019-11-06,NSIT,1.1,1.07,bmo
2019-08-06,NSIT,1.57,1.39,bmo
2019-05-01,NSIT,1.18,0.9,bmo
2019-02-14,NSIT,1.32,1.12,bmo
2018-11-07,NSIT,0.91,1.0,bmo
2018-08-01,NSIT,1.45,1.26,bmo
2018-05-02,NSIT,0.94,0.6,amc
2018-02-14,NSIT,0.81,0.79,amc
2017-11-07,NSIT,0.73,0.68,amc
2017-08-02,NSIT,1.14,0.95,amc
2017-05-03,NSIT,0.56,0.25,amc
2017-02-08,NSIT,0.72,0.68,amc
2016-10-27,NSIT,0.62,0.53,amc
2016-08-03,NSIT,0.97,0.75,amc
2016-04-28,NSIT,0.21,0.28,amc
2016-02-10,NSIT,0.57,0.6,amc
2015-10-28,NSIT,0.59,0.46,amc
2015-07-29,NSIT,0.68,0.72,amc
2015-05-06,NSIT,0.29,0.27,amc
2015-02-11,NSIT,0.55,0.58,amc
2014-10-29,NSIT,0.43,0.39,amc
2014-07-31,NSIT,0.74,0.72,amc
2014-05-01,NSIT,0.28,0.28,amc
2014-02-12,NSIT,0.57,0.53,amc
2013-10-30,NSIT,0.39,0.34,amc
2013-08-08,NSIT,0.62,0.61,amc
2013-05-01,NSIT,0.2,0.37,amc
2013-02-14,NSIT,0.46,0.57,amc
2012-10-31,NSIT,0.43,0.39,amc
2012-08-01,NSIT,0.79,0.76,amc
2012-05-02,NSIT,0.36,0.38,amc
2012-02-13,NSIT,0.61,0.49,amc
2021-11-01,NSP,0.7,0.65,amc
2021-08-02,NSP,0.65,0.41,amc
2021-05-03,NSP,1.82,1.56,amc
2021-02-11,NSP,0.49,0.3,amc
2020-11-02,NSP,0.91,0.46,bmo
2020-08-03,NSP,1.54,1.09,amc
2020-05-04,NSP,1.7,1.61,amc
2020-02-11,NSP,0.57,0.55,amc
2019-11-04,NSP,0.75,1.01,bmo
2019-07-29,NSP,0.83,0.83,bmo
2019-04-29,NSP,1.98,1.88,bmo
2019-02-11,NSP,0.69,0.65,bmo
2018-11-01,NSP,0.96,0.82,bmo
2018-08-01,NSP,0.68,0.6,bmo
2018-04-30,NSP,1.41,1.14,bmo
2018-02-12,NSP,0.55,0.46,bmo
2017-11-01,NSP,0.57,0.49,bmo
2017-08-01,NSP,0.41,0.34,bmo
2017-05-01,NSP,0.92,0.91,bmo
2017-02-13,NSP,0.29,0.27,bmo
2016-11-01,NSP,0.39,0.38,bmo
2016-08-01,NSP,0.3,0.3,bmo
2016-05-02,NSP,0.82,0.73,bmo
2016-02-12,NSP,0.17,0.21,bmo
2015-11-02,NSP,0.57,0.55,bmo
2015-08-03,NSP,0.42,0.36,bmo
2015-05-01,NSP,0.86,0.66,bmo
2015-02-10,NSP,0.35,0.27,bmo
2014-11-03,NSP,0.33,0.23,bmo
2014-08-01,NSP,0.07,0.06,bmo
2014-05-02,NSP,0.19,0.18,bmo
2014-02-10,NSP,0.12,0.12,bmo
2013-11-01,NSP,0.2,0.21,bmo
2013-08-01,NSP,0.12,0.1,bmo
2013-04-29,NSP,0.26,0.25,bmo
2013-02-08,NSP,0.24,0.23,bmo
2012-11-01,NSP,0.23,0.17,bmo
2012-07-31,NSP,0.11,0.1,bmo
2012-04-30,NSP,0.27,0.26,bmo
2012-02-14,NSP,0.21,0.18,bmo
2021-11-09,NSTG,-0.69,-0.53,amc
2021-08-04,NSTG,-0.6,-0.56,amc
2021-05-10,NSTG,-0.62,-0.54,amc
2021-03-01,NSTG,-0.53,-0.49,amc
2020-11-09,NSTG,-0.56,-0.6,amc
2020-08-10,NSTG,-0.72,-0.52,amc
2020-05-07,NSTG,-1.04,-0.5,amc
2020-02-26,NSTG,0.61,-0.58,amc
2019-11-04,NSTG,-0.64,-0.54,amc
2019-07-31,NSTG,-0.57,-0.52,amc
2019-05-09,NSTG,-0.69,-0.6,amc
2019-03-07,NSTG,-0.68,-0.49,amc
2018-11-08,NSTG,-0.56,-0.57,amc
2018-08-07,NSTG,-0.8,-0.71,amc
2018-05-08,NSTG,-0.75,-0.78,amc
2018-03-07,NSTG,-0.34,-0.42,amc
2017-11-02,NSTG,-0.45,-0.57,amc
2017-08-08,NSTG,-0.2,-0.35,amc
