date,symbol,actualEarningResult,estimatedEarning
2020-03-31,AES.DE,0.29,0.2929
2020-06-30,3V64.DE,1.07,1.0506
2020-03-31,3V64.DE,1.38,1.3770000000000002
2020-06-30,GBY.DE,-0.26,0.0714
2020-03-31,GBY.DE,-0.37,-0.2958
2020-06-30,HFG.DE,0.63,0
2020-03-31,HFG.DE,0.24,0.34340000000000004
2020-06-30,PFE.DE,0.78,0.6666000000000001
2020-03-31,PFE.DE,0.8,0.7373
2020-06-30,SOBA.DE,0.83,0.8058000000000001
2020-03-31,SOBA.DE,0.84,0.867
2020-06-30,2OY.DE,-0.26,-0.303
2020-03-31,2OY.DE,0.59,0.5959
2020-06-30,SHA.DE,-0.25,-0.019695
2020-03-31,SHA.DE,-0.27,0.24475329999999998
2020-09-30,AUD.DE,0.98,0.918
2020-06-30,AUD.DE,0.85,0.8160000000000001
2020-03-31,AUD.DE,0.92,0.9078
2020-03-31,ITB.DE,1.028,1.05575
2020-06-30,SIE.DE,0.67,0.21715
2020-03-31,SIE.DE,0.8,0.98071
2020-06-30,AUS.DE,-0.25,0
2020-03-31,CSH.DE,0.06,0
2020-06-30,EOAN.DE,0.09,0.0849966
2020-03-31,EOAN.DE,0.27,0.3111
2020-06-30,KGX.DE,0.24,0.1616
2020-03-31,KGX.DE,0.78,0.76457
2020-09-30,ADB.DE,2.57,2.4582
2020-06-30,ADB.DE,2.45,2.3766000000000003
2020-03-31,ADB.DE,2.27,2.2746
2020-09-30,DCO.DE,2.57,1.2978
2020-06-30,DCO.DE,2.11,1.6686
2020-03-31,DCO.DE,1.63,1.2875
2020-06-30,HFF.DE,1.22,1.2322
2020-03-31,HFF.DE,1.34,1.3635000000000002
2020-06-30,NFC.DE,1.59,1.8462
2020-03-31,NFC.DE,1.57,1.6829999999999998
2020-06-30,GBF.DE,-0.77,-0.45551
2020-03-31,GBF.DE,-0.58,-0.31613
2020-06-30,ILU.DE,0.62,0.6834
2020-03-31,ILU.DE,1.64,1.275
2020-06-30,0DPB.L,2.2,-2.4888
2020-09-30,CSC.DE,0.63,0.606
2020-06-30,CSC.DE,0.83,0.7575000000000001
2020-03-31,CSC.DE,0.72,0.6666000000000001
2020-06-30,ADJ.DE,1.27,0.4545
2020-03-31,ADJ.DE,-0.01751,0.2635797
2020-06-30,MOH.DE,1.04,3.6462000000000003
2020-06-30,HHFA.DE,0.05,-0.08670000000000001
2020-03-31,HHFA.DE,0.14,0.3162
2020-06-30,IFX.DE,0.13,0.0532573
2020-03-31,IFX.DE,0.13,0.1617313
2020-06-30,HBH.DE,6.06,6.1913
2020-03-31,HBH.DE,-1.46,-2.34825
2020-06-30,AOX.DE,-0.35,0.1515
2020-03-31,AOX.DE,0.16,0.1515
2020-06-30,AINN.DE,0.66,0.505
2020-03-31,AINN.DE,0.11,0.7272
2020-06-30,GLW.DE,0.25,0.1212
2020-03-31,GLW.DE,0.2,0.17170000000000002
2020-06-30,C9F.DE,0.4,0.3535
2020-03-31,C9F.DE,3.08,2.9391000000000003
2020-06-30,GYC.DE,0.35,0.28280000000000005
2020-03-31,GYC.DE,0.22,0.3232
2020-06-30,R66.DE,-0.74,-0.9292
2020-03-31,R66.DE,1.02,0.6363
2020-06-30,FNTN.DE,0.46,0.4233
2020-03-31,FNTN.DE,0.41,0
2020-09-30,SYP.DE,1.74,1.3668
2020-06-30,SYP.DE,1.22,1.0098
2020-03-31,SYP.DE,1.01,0.9384
2020-06-30,PAE.DE,0.43,0.3162
2020-03-31,PAE.DE,1.03,1.224
2020-06-30,PSM.DE,-0.23,-0.22624
2020-03-31,PSM.DE,0.26,0.249975
2020-06-30,HO1.DE,0.75,0.3876
2020-03-31,HO1.DE,0.57,0.5813999999999999
2020-06-30,PES.DE,-0.051,-0.059489
2020-06-30,ALV.DE,3.68,4.0639875
2020-03-31,ALV.DE,3.21,3.8749659999999997
2020-06-30,CVS.DE,2.64,1.9493
2020-03-31,CVS.DE,1.91,1.6462999999999999
2020-03-31,0DPB.L,12.6,10.9829316
2020-06-30,0DPM.L,0.97,0.9729633
2020-03-31,0DPM.L,0.87,0.8281999999999999
2020-06-30,0DPU.L,0.45,0.41616
2020-03-31,0DPU.L,0.47,0.39780000000000004
2020-06-30,MGG.DE,-1.67,-1.7169999999999999
2020-03-31,MGG.DE,1.64,-0.3535
2020-06-30,DQW1.DE,0.01,0.1307041
2020-03-31,DQW1.DE,-0.0441,0.2423596
2020-06-30,VOS.DE,-0.43,-0.4343
2020-03-31,LEN.DE,0.84,0
2020-06-30,DC6.DE,0.77,0.721
2020-03-31,DC6.DE,0.87,0.8652
2020-06-30,HDD.DE,0.02,0
2020-03-31,HDD.DE,-1.53214,-1.1110000000000002
2020-06-30,DRI.DE,0.55,0.5012125000000001
2020-03-31,DRI.DE,0.5,0.497122
2020-06-30,DAP.DE,1.44,1.1009
2020-03-31,DAP.DE,1.05,1.0302
2020-03-31,CWC.DE,0.23,0.1111
2020-06-30,HNM.DE,0.45,0.38380000000000003
2020-03-31,HNM.DE,0.51,0.5151
2020-03-31,HAW.DE,0.22,0.19190000000000002
2020-03-31,OSR.DE,-0.32,-0.15655
2020-06-30,CHV.DE,-1.59,-0.9292
2020-03-31,CHV.DE,1.29,0.6868000000000001
2020-06-30,GFT.DE,0.05,0.0202
2020-06-30,SQU.DE,-0.53,0.2163
2020-06-30,NFS.DE,1.53,1.3433000000000002
2020-03-31,NFS.DE,2.58,2.2725
2020-06-30,DWD.DE,1.96,1.1536000000000002
2020-03-31,DWD.DE,1.01,1.1742
2020-06-30,B5A.DE,-0.02,0
2020-03-31,B5A.DE,-0.3,-0.303
2020-06-30,IMO1.DE,-0.82,-0.0202
2020-03-31,IMO1.DE,-0.37,0
2020-06-30,MUV2.DE,4.14,3.8895966
2020-03-31,MUV2.DE,1.57,1.3362
2020-06-30,RMB.DE,0.29,0.255
2020-03-31,RMB.DE,0.32,0.2346
2020-06-30,RWE.DE,0.45,0.1313
2020-06-30,XIX.DE,0.38,0.5712
2020-03-31,XIX.DE,0.75,0.7038
2020-06-30,SANT.DE,0.15,0.1224
2020-03-31,SANT.DE,0.14,0.1632
2020-06-30,MTX.DE,0.63,0.6197360000000001
2020-03-31,MTX.DE,2.4,2.4009114
2020-06-30,NRA.DE,1.27,1.1817
2020-03-31,NRA.DE,0.53,0.4949
2020-06-30,CBHD.DE,4.67,4.82578
2020-03-31,CBHD.DE,5,5.0927533
2020-06-30,WHT1.DE,-87,-101.2727
2020-03-31,WHT1.DE,-111,-55.146
2020-06-30,HN9.DE,0.6,-0.07070000000000001
2020-03-31,HN9.DE,0.05,0.14140000000000003
2020-06-30,MSN.DE,1.32,1.1413
2020-03-31,MSN.DE,1.64,1.5857
2020-03-31,SAE.DE,-0.38,0
2020-09-30,CTO.DE,3.04,2.8968
2020-06-30,CTO.DE,1.89,1.9889999999999999
2020-03-31,CTO.DE,2.1,2.1012
2020-03-31,F3C.DE,-0.05,0
2020-06-30,WHC.DE,0.11,0
2020-03-31,WHC.DE,0.18,0.13390000000000002
2020-06-30,UPAB.DE,2.13,1.0807
2020-03-31,UPAB.DE,1.15,1.2423
2020-06-30,ABEA.DE,10.13,8.4563
2020-03-31,ABEA.DE,9.87,10.6296
2020-06-30,O2D.DE,-0.01,-0.0202
2020-03-31,O2D.DE,-0.01,-0.0101
2020-06-30,0DQZ.L,0.45,0
2020-03-31,0DQZ.L,0.69,0
2020-06-30,0DTI.L,-13.5,-6.01455
2020-03-31,0DTI.L,2.3,-2.2422000000000004
2020-03-31,0DU3.L,2.15,0
2020-06-30,0DZC.L,-0.11,0
2020-06-30,0E3C.L,0.07,0
2020-03-31,0E3C.L,-0.07,0
2020-06-30,0E4K.L,-0.35,-0.3131
2020-03-31,0E4K.L,-0.08,-0.06565
2020-06-30,0E4Q.L,0.44,-0.0336633
2020-03-31,0E4Q.L,0,-0.045439900000000005
2020-06-30,0E6Y.L,0.55,0.5012125000000001
2020-03-31,0E6Y.L,0.5,0.497122
2020-03-31,0E7Z.L,0.02,0
2020-06-30,0EAQ.L,2.39,2.5856
2020-03-31,0EAQ.L,3.27,3.0199000000000003
2020-06-30,0EAW.L,-0.1,-0.14934999999999998
2020-03-31,0EAW.L,0.156,0.13390000000000002
2020-06-30,0EBQ.L,0.4,0.43935
2020-03-31,0EBQ.L,0.5,0.41409999999999997
2020-06-30,0EDD.L,0.71,0.6565000000000001
2020-03-31,0EDD.L,1.51,1.5756000000000001
2020-06-30,0EDE.L,0.94,0.8568
2020-03-31,0EDE.L,1.38,1.3974000000000002
2020-06-30,0EDM.L,0.07,0.051000000000000004
2020-03-31,0EDM.L,15.25,22.9194
2020-06-30,0EG8.L,-0.24,-0.1818362
2020-03-31,0EG8.L,-0.20256,-0.06297420000000001
2020-06-30,0EKE.L,0.09,0
2020-06-30,0ENN.L,3.45,3.2724
2020-03-31,0ENN.L,-1.25,-1.6967999999999999
2020-06-30,0EOF.L,-0.21,-0.202
2020-03-31,0EOF.L,0.36,0
2020-06-30,0EPW.L,1.25,1.2928
2020-03-31,0EPW.L,1.63,1.57055
2020-06-30,0EUH.L,-1.98,0
2020-03-31,0EUH.L,0.35,0
2020-06-30,0EV1.L,-3.3,-2.2826
2020-03-31,0EV1.L,0.22,0.2727
2020-03-31,0EW1.L,0.13,0
2020-06-30,0EWD.L,0.273,0
2020-03-31,0EWD.L,0.31,0
2020-06-30,0EXG.L,0.11,0.11716
2020-03-31,0EXG.L,0.06,0.11514
2020-06-30,0EYG.L,0.47,0.40905
2020-03-31,0EYG.L,-0.04,-0.10941329999999999
2020-06-30,0F07.L,-0.5,0.38380000000000003
2020-03-31,0F07.L,0.6,0
2020-06-30,0F08.L,1.04,0.881225
2020-03-31,0F08.L,1.04,1.0201
2020-03-31,0F1N.L,6.8,6.9488
2020-06-30,0F4I.L,1.33,0.8240000000000001
2020-06-30,0FA0.L,0.24,0.013005
2020-03-31,0FA0.L,0.51,0.46886340000000004
2020-06-30,0FC9.L,0.63,0.6197360000000001
2020-03-31,0FC9.L,2.4,2.4009114
2020-06-30,0FDT.L,0.18,0.16665000000000002
2020-03-31,0FDT.L,0.19,0.1818
2020-06-30,0FF9.L,0.03,0.0202
2020-03-31,0FF9.L,-0.01,0
2020-06-30,0FFY.L,-0.18,-0.0415399
2020-03-31,0FFY.L,0.02,0.1747601
2020-06-30,0FH7.L,0.26,0.2626
2020-06-30,0FIN.L,1.1,0.9222613
2020-03-31,0FIN.L,1.05,1.037876
2020-06-30,0FJ8.L,-0.09,-0.07037990000000001
2020-03-31,0FJ8.L,0.05,0.07210000000000001
2020-06-30,0FJC.L,0.23,0
2020-03-31,0FJC.L,0.12,0
2020-06-30,0FM1.L,0.015,0
2020-03-31,0FM1.L,0.01,0.0202
2020-06-30,0FMO.L,0.74,0.6969
2020-06-30,0FQI.L,1.75,0.6868000000000001
2020-06-30,0FRJ.L,0.1,0.25755
2020-03-31,0FRJ.L,1.47,2.4341000000000004
2020-06-30,0FWY.L,4.26,4.994603400000001
2020-03-31,0FWY.L,7.8,6.8255034000000006
2020-06-30,0G15.L,-0.46,-0.5218366999999999
2020-06-30,0G77.L,-1.88,-1.9871750000000001
2020-03-31,0G77.L,-0.83,-0.4444
2020-06-30,0G7B.L,0.12,-0.1818
2020-03-31,0G7B.L,-0.18,-0.0404
2020-06-30,0G8C.L,1.88,2.800225
2020-03-31,0G8C.L,2.44,2.4228183
2020-06-30,0G9R.L,-0.96,-0.5047
2020-03-31,0G9R.L,0.16,-0.26780000000000004
2020-06-30,0G9W.L,0.07,0.0202
2020-03-31,0G9W.L,0.16,0.1313
2020-06-30,0GC8.L,0.19,0.1313
2020-06-30,0GDH.L,0.14,0.11615
2020-03-31,0GDH.L,0.02,0.0808
2020-06-30,0GDU.L,1.46,0.9898
2020-03-31,0GDU.L,1.21,0.808
2020-06-30,0GE4.L,0.51,0.4386
2020-03-31,0GE4.L,0.47,0.39780000000000004
2020-06-30,0GEG.L,0.16,0.1751
2020-03-31,0GEG.L,0.11,0.0652299
2020-06-30,0GF6.L,3.1,2.9391000000000003
2020-03-31,0GF6.L,-0.7,0.404
2020-06-30,0GJN.L,0.88,0.8787
2020-03-31,0GJN.L,0.26,0.7575000000000001
2020-06-30,0GKA.L,-0.01,0.0437633
2020-03-31,0GKA.L,-0.09,-0.042925000000000005
2020-06-30,0GM2.L,0.42,0.4427133
2020-03-31,0GM2.L,0.91,1.1975671
2020-06-30,0GNK.L,2.1,2.3919
2020-03-31,0GNK.L,4.39,3.8964
2020-06-30,0GO4.L,7.6,7.408555799999999
2020-03-31,0GO4.L,7.14,6.94212
2020-06-30,0GP7.L,-0.52,-1.1413
2020-03-31,0GP7.L,-0.96,-1.2524
2020-09-30,0GQE.L,1.84,1.5385633
2020-06-30,0GQE.L,-0.26,-0.6615500000000001
2020-03-31,0GQE.L,4.67,4.868200000000001
2020-06-30,0GRG.L,1.31,1.275
2020-03-31,0GRG.L,0.99,1.4484
2020-06-30,0GRK.L,-1.14,-0.19118860000000001
2020-03-31,0GRK.L,-1.21,0.1049364
2020-06-30,0GRX.L,0.49,0.3002629
2020-03-31,0GRX.L,0.41,0.4207357
2020-06-30,0GRZ.L,-0.27,-0.4017
2020-03-31,0GRZ.L,1.18,0.62315
2020-06-30,0GT1.L,2.93,2.6859966
2020-03-31,0GT1.L,2.65,2.642565
2020-06-30,0GTM.L,1.57,1.5912000000000002
2020-03-31,0GTM.L,1.33,1.53
2020-06-30,0GTN.L,4.56,3.8379999999999996
2020-03-31,0GTN.L,2.41,2.2220000000000004
2020-06-30,0GTR.L,2.74,2.3634
2020-03-31,0GTR.L,1.73,1.58166
2020-06-30,0GVS.L,3.51,3.4170000000000003
2020-03-31,0GVS.L,3.67,3.3048
2020-06-30,0GW0.L,-0.33,-0.07752
2020-03-31,0GW0.L,0.52,0.6222
2020-06-30,0GW3.L,1.784,1.2517233
2020-03-31,0GW3.L,2.09,1.3692267
2020-06-30,0GW8.L,-0.06,0.19190000000000002
2020-03-31,0GW8.L,2.94,1.8112633
2020-06-30,0GWL.L,3.9,3.0232633
2020-03-31,0GWL.L,2.5,2.7573
2020-06-30,0GWS.L,1.13,1.0863
2020-03-31,0GWS.L,0.89,1.0437966
2020-06-30,0GXJ.L,-0.07,0
2020-03-31,0GXJ.L,-1.66,-1.3596000000000001
2020-03-31,0GYQ.L,0.61,0.5202
2020-06-30,0GZV.L,3.07,1.8516633
2020-03-31,0GZV.L,1.41,1.2221
2020-06-30,0GZX.L,1.04,0.808
2020-06-30,0H00.L,0.01,0.0202
2020-03-31,0H00.L,0.03,0.0505
2020-06-30,0H0G.L,3.33,2.74215
2020-03-31,0H0G.L,4.07,3.370875
2020-06-30,0H19.L,-0.94,0.21715
2020-03-31,0H19.L,2.34,0.5151
2020-06-30,0H2Z.L,3.54,4.5854
2020-03-31,0H2Z.L,5.42,4.73185
2020-06-30,0H30.L,3.05,2.3697966
2020-03-31,0H30.L,3.22,2.9478
2020-06-30,0H3Q.L,0.42,0.419756
2020-03-31,0H3Q.L,0.24,0.46662000000000003
2020-06-30,0H3T.L,1.57,1.6000622
2020-03-31,0H3T.L,2.11,2.1085467
2020-06-30,0QYE.L,0.17,0.1428
2020-03-31,0QYE.L,0.38,0.3264
2020-06-30,0QYF.L,0.69,0.5665000000000001
2020-03-31,0QYF.L,0.71,0.7004
2020-06-30,0H4A.L,-3.12,-2.8084767000000004
2020-03-31,0H4A.L,-4.44,-1.1009
2020-03-31,0H4K.L,1.43,0.38380000000000003
2020-06-30,0H4N.L,-0.23,0.08109000000000001
2020-03-31,0H4N.L,-0.08,0.14127
2020-06-30,0H59.L,-3.92,-1.7407
2020-06-30,0H6E.L,0.58,0.4692
2020-03-31,0H6E.L,0.57,0.561
2020-06-30,0H6G.L,0.25,0.2323
2020-03-31,0H6G.L,0.29,0.2929
2020-06-30,0H6T.L,4.31,3.4123557
2020-03-31,0H6T.L,2.06,2.0302717
2020-06-30,0H6X.L,0.44,0.30385
2020-03-31,0H6X.L,0.39,0.5064201
2020-03-31,0H7D.L,0.1,-0.10672670000000001
2020-06-30,0H7I.L,0.86,0.8791646000000001
2020-03-31,0H7I.L,1.17,0.92718
2020-06-30,0H7O.L,-0.02,0.0404
2020-03-31,0H7O.L,0.14,0.0909
2020-06-30,0H8E.L,-0.35,-0.34680000000000005
2020-03-31,0H8E.L,-0.39,-0.3876
2020-06-30,0H8I.L,-0.01,-0.0204
2020-03-31,0H8I.L,0.03,-0.0408
2020-06-30,0H8X.L,0.97,0.6936000000000001
2020-03-31,0H8X.L,0.58,0.3876
2020-06-30,0H90.L,1.94,1.2322
2020-03-31,0H90.L,1.84,1.9189999999999998
2020-06-30,0H9N.L,0.55,0.4949
2020-03-31,0H9N.L,0.55,0.505
2020-06-30,0H9P.L,5.36,1.9769033
2020-03-31,0H9P.L,4.67,3.8758749999999997
2020-06-30,0H9X.L,1.2,1.0902344
2020-03-31,0H9X.L,0.95,0.872842
2020-06-30,0HA0.L,0.45,0.1313
2020-06-30,0HA5.L,0.47,0.4284
2020-03-31,0HA5.L,0.37,0.44880000000000003
2020-06-30,0HA9.L,-0.415,0.06464
2020-03-31,0HA9.L,0.036,0.0831533
2020-06-30,0QYH.L,-0.13,-0.101
2020-03-31,0QYH.L,-0.04,-0.0505
2020-06-30,0HAC.L,0.54,0.08181000000000001
2020-03-31,0HAC.L,0.67,0.06464
2020-06-30,0HAF.L,0.06,0.029612500000000003
2020-03-31,0HAF.L,0.01,0.005562
2020-06-30,0HAG.L,0.55,0.6062271
2020-03-31,0HAG.L,0.26,0.52015
2020-06-30,0HAH.L,0.11,0.244925
2020-03-31,0HAH.L,0.82,0.6346133
2020-06-30,0HAI.L,0.36,0.2067975
2020-03-31,0HAI.L,0.17,0.1632867
2020-09-30,0HAL.L,0.44,0.40800000000000003
2020-06-30,0HAL.L,0.75,0.714
2020-03-31,0HAL.L,-0.01,0.1326
2020-06-30,0HAN.L,-0.1,-0.1957
2020-03-31,0HAN.L,-0.54,0.4944
2020-06-30,0HAR.L,0.8,0.6901
2020-06-30,0HAU.L,1.04,3.6462000000000003
2020-06-30,0HAZ.L,2.8,2.828
2020-06-30,0HB0.L,-1.31,-1.3974000000000002
2020-03-31,0HB0.L,-0.59,-1.7034
2020-06-30,0HB2.L,-3.72,-1.6967999999999999
2020-06-30,0HB4.L,0.8,0.77467
2020-03-31,0HB4.L,0.95,0.9214533
2020-06-30,0HB5.L,1.66,1.140896
2020-03-31,0HB5.L,1.03,0.8628733000000001
2020-06-30,0HBA.L,0.57,0.19190000000000002
2020-06-30,0HBC.L,0.08,0.0101
2020-03-31,0HBC.L,0.07,0.0505
2020-06-30,0QYI.L,1.59,1.8462
2020-03-31,0QYI.L,1.57,1.6829999999999998
2020-06-30,0HBP.L,-3.02,-3.13548
2020-03-31,0HBP.L,1.16,0.7345326000000001
2020-06-30,0HBQ.L,1.38,1.2342
2020-03-31,0HBQ.L,1.2,1.1832
2020-06-30,0HBT.L,5.92,3.331535
2020-03-31,0HBT.L,2.89,3.0110299
2020-06-30,0HBY.L,2.06,1.6531500000000001
2020-03-31,0HBY.L,1.08,1.6307989999999999
2020-06-30,0HC0.L,1.73,1.4956158000000002
2020-03-31,0HC0.L,2.07,2.170305
2020-06-30,0HC3.L,-3.54,-3.7673
2020-03-31,0HC3.L,-0.82,-1.1413
2020-09-30,0QYJ.L,1.44,0.6767000000000001
2020-06-30,0QYJ.L,0.7,0.6969
2020-03-31,0QYJ.L,0.66,0.5555000000000001
2020-06-30,0QYK.L,-6.14,-5.0796
2020-03-31,0QYK.L,-3.54,-0.8568
2020-06-30,0HC7.L,0.86,0.7373
2020-03-31,0HC7.L,1,0.8382999999999999
2020-06-30,0HCB.L,-0.02,-0.3914
2020-03-31,0HCB.L,-0.23,-0.2472
2020-06-30,0HCI.L,2.18,2.0705999999999998
2020-03-31,0HCI.L,1.31,0.8874
2020-06-30,0HCR.L,1.86,1.0908
2020-03-31,0HCR.L,0.75,2.8078
2020-06-30,0HD0.L,0.61,0.2856
2020-03-31,0HD0.L,-0.44,0.714
2020-06-30,0HDD.L,0.02,-0.14140000000000003
2020-03-31,0HDD.L,-0.1,-0.0909
2020-06-30,0HDJ.L,3.44,2.5755
2020-03-31,0HDJ.L,0.41,1.4076
2020-06-30,0HDP.L,0.75,0.515
2020-03-31,0HDP.L,0.75,0.4841
2020-06-30,0HDY.L,-0.13,-0.0816
2020-03-31,0HDY.L,-0.25,-0.0102
2020-06-30,0HE6.L,-7.82,-7.777
2020-03-31,0HE6.L,-2.65,-2.3533
2020-06-30,0HEC.L,1.08,1.0706
2020-03-31,0HEC.L,1.02,1.1009
2020-06-30,0HEU.L,1,1.0403
2020-03-31,0HEU.L,0.93,1.0605
2020-06-30,0QYL.L,0.29,0.255
2020-03-31,0QYL.L,0.32,0.2346
2020-06-30,0HF3.L,1.85,1.5857
2020-03-31,0HF3.L,2.4,2.2927
2020-06-30,0HF6.L,2.64,2.4846
2020-03-31,0HF6.L,5.41,3.9794
2020-06-30,0HFB.L,0.81,0.6262
2020-03-31,0HFB.L,0.71,0.7373
2020-09-30,0HFN.L,1.36,1.2928
2020-06-30,0HFN.L,1.08,1.0403
2020-03-31,0HFN.L,1.03,1.01
2020-06-30,0HFQ.L,-0.79,-0.765
2020-03-31,0HFQ.L,-0.3,-0.6426000000000001
2020-06-30,0HFR.L,-0.11,-0.1428
2020-03-31,0HFR.L,-0.12,-0.153
2020-06-30,0HG3.L,1.55,1.1832
2020-03-31,0HG3.L,0.83,0.8160000000000001
2020-06-30,0HGC.L,-0.74,-1.0201
2020-03-31,0HGC.L,-0.13,-0.33330000000000004
2020-06-30,0HGM.L,-0.12,-0.255
2020-03-31,0HGM.L,-0.12,-0.20400000000000001
2020-06-30,0HHB.L,-0.7,-0.6834
2020-03-31,0HHB.L,0.25,0.2652
2020-06-30,0HHP.L,0.39,0.3876
2020-03-31,0HHP.L,0.41,0.4386
2020-06-30,0HHR.L,2.11,1.9889999999999999
2020-03-31,0HHR.L,2.02,1.8462
2020-06-30,0HI1.L,1.59,1.4645
2020-03-31,0HI1.L,0.97,1.1009
2020-06-30,0HI3.L,-0.13,-0.1224
2020-03-31,0HI3.L,-0.2,-0.11220000000000001
2020-06-30,0HIT.L,0.11,0.101
2020-03-31,0HIT.L,0.14667,0.2024444
2020-06-30,0HIY.L,-1.14,-1.2036
2020-03-31,0HIY.L,-1.2,-1.4382
2020-09-30,0HJF.L,0.98,0.918
2020-06-30,0HJF.L,0.85,0.8160000000000001
2020-03-31,0HJF.L,0.92,0.9078
2020-06-30,0HJI.L,1.14,0.9696
2020-03-31,0HJI.L,1.92,1.9088999999999998
2020-06-30,0HJO.L,1.21,1.0403
2020-03-31,0HJO.L,1.19,1.2019
2020-06-30,0HK4.L,-5.6,-5.7368
2020-03-31,0HK4.L,-1.4,-1.8584
2020-06-30,0HKD.L,-0.15,-0.3876
2020-03-31,0HKD.L,-0.19,-0.153
2020-06-30,0HKE.L,-0.01,0.1632
2020-03-31,0HKE.L,0.4,0.18359999999999999
2020-06-30,0HKF.L,-0.49,-0.6324
2020-03-31,0HKF.L,-0.88,-0.6324
2020-06-30,0HL1.L,2.17,1.4382
2020-03-31,0HL1.L,1.26,0.5813999999999999
2020-06-30,0HL9.L,-0.19,-0.1632
2020-03-31,0HL9.L,-0.13,-0.153
2020-06-30,0HLQ.L,1.01,0.9373
2020-03-31,0HLQ.L,1.05,0.927
2020-06-30,0HLU.L,0.36,0.2448
2020-03-31,0HLU.L,0.06,0.0204
2020-09-30,0HMI.L,0.5,-0.2346
2020-06-30,0HMI.L,-1.96,-1.2444
2020-03-31,0HMI.L,0.38,0.20400000000000001
2020-06-30,0HNC.L,-0.16,-0.11220000000000001
2020-03-31,0HNC.L,0.44,0.051000000000000004
2020-06-30,0HNZ.L,0.44,0
2020-06-30,0HOH.L,-0.36,-2.652
2020-03-31,0HOH.L,-3.64,-4.0902
2020-06-30,0HOT.L,0.93,0.8686
2020-03-31,0HOT.L,0.73,0.7171
2020-06-30,0HOU.L,-0.14,-0.4545
2020-03-31,0HOU.L,0.77,0.505
2020-06-30,0HOY.L,0.08,-0.0202
2020-03-31,0HOY.L,0.28,0.3131
2020-09-30,0HP1.L,0.18,0.1212
2020-06-30,0HP1.L,0.1,0.0505
2020-03-31,0HP1.L,0.07,0.0404
2020-06-30,0HPH.L,0.41,0.8888
2020-03-31,0HPH.L,2.01,1.6765999999999999
2020-06-30,0HPW.L,2.15,2.1527
2020-03-31,0HPW.L,1.67,1.7716
2020-06-30,0HQ8.L,0.47,0.4545
2020-03-31,0HQ8.L,0.49,0.4848
2020-06-30,0HQK.L,-0.36,-0.2727
2020-03-31,0HQK.L,-0.75,-0.0909
2020-06-30,ODF.OL,0.39,-0.0033633
2020-03-31,ODF.OL,-0.06,-0.0303
2020-06-30,0HQN.L,1.31,1.2546
2020-03-31,0HQN.L,1.65,1.5708
2020-06-30,0QYM.L,-0.03,-0.0202
2020-03-31,0QYM.L,-0.01,0.0202
2020-06-30,0HR2.L,1.63,1.6362
2020-03-31,0HR2.L,2.33,2.2523
2020-06-30,0HRJ.L,0.65,0.6464
2020-03-31,0HRJ.L,1,0.9493999999999999
2020-06-30,0HRS.L,2.64,1.9493
2020-03-31,0HRS.L,1.91,1.6462999999999999
2020-06-30,0HRZ.L,0.05,0.0202
2020-03-31,0HRZ.L,0.14,0.1313
2020-06-30,0HS2.L,0.66,0.5304
2020-03-31,0HS2.L,0.6,0.5508000000000001
2020-06-30,0HTG.L,1.04,0.9292
2020-03-31,0HTG.L,1.62,1.4443
2020-06-30,0HTP.L,1.28,-0.08547629999999999
2020-03-31,0HTP.L,2.38,2.25937
2020-06-30,0HUZ.L,-0.18,-0.1428
2020-03-31,0HUZ.L,-0.2,-0.17340000000000003
2020-06-30,0HV2.L,3.2,4.056836700000001
2020-06-30,0HVB.L,2.4,2.4543000000000004
2020-03-31,0HVB.L,0.86,0.9999
2020-06-30,0HVD.L,0.02,-0.2856
2020-03-31,0HVD.L,-1.99,-0.0714
2020-06-30,0HVF.L,0.21,0.21209999999999998
2020-03-31,0HVF.L,0.65,0.4444
2020-06-30,0HVP.L,0.42,0.31966500000000003
2020-03-31,0HVP.L,0.37,0.3486823
2020-06-30,0HW0.L,-0.023,-0.0221897
2020-03-31,0HW0.L,-0.00659,0.002222
2020-06-30,0HX7.L,-1.05,-1.7778600000000002
2020-03-31,0HX7.L,-1.33,-2.40261
2020-06-30,0HXB.L,-0.04,-0.0606
2020-03-31,0HXB.L,-0.032,0.13635
2020-06-30,0HXW.L,0.4,0.3535
2020-03-31,0HXW.L,3.08,2.9391000000000003
2020-06-30,0QYN.L,0.11,0.1212
2020-03-31,0QYN.L,0.1,0.101
2020-06-30,0QYP.L,1.46,1.3668
2020-03-31,0QYP.L,1.4,1.2852000000000001
2020-09-30,0HYA.L,1.06,0.8466
2020-06-30,0HYA.L,0.76,0.4998
2020-03-31,0HYA.L,0.52,0.3876
2020-06-30,0HYI.L,0.53,0.306
2020-03-31,0HYI.L,0.68,0.4998
2020-09-30,0HYJ.L,2.78,2.1726
2020-06-30,0HYJ.L,1.35,1.2342
2020-03-31,0HYJ.L,2.16,2.0604
2020-06-30,0HYR.L,1.53,1.2546
2020-03-31,0HYR.L,1.73,1.1934
2020-06-30,0I0H.L,-0.28,-0.505
2020-03-31,0I0H.L,-0.19,-0.1616
2020-06-30,0QYQ.L,1.11,1.4789999999999999
2020-03-31,0QYQ.L,1.68,1.6014000000000002
2020-06-30,0QYR.L,-4.21,-1.7429267000000002
2020-03-31,0QYR.L,20.39,8.1499425
2020-06-30,0QYU.L,1.96,1.1536000000000002
2020-03-31,0QYU.L,1.01,1.1742
