eps,estimate,error
0.52,0.5559999999999999,-0.03599999999999992
0.23,0.251,-0.02099999999999999
0.18,0.23000000000000004,-0.050000000000000044
0.01,0.18,-0.16999999999999998
0.29,0.38499999999999995,-0.09499999999999997
-0.91,-0.39,-0.52
0.48,0.45200000000000007,0.027999999999999914
0.92,0.898,0.02200000000000002
0.33,-0.05,0.38
0.44,0.425,0.015000000000000013
1.12,1.1640000000000001,-0.04400000000000004
0.52,0.191,0.329
0.02,-0.002000000000000001,0.022000000000000002
0.4,0.37900000000000006,0.020999999999999963
1.33,1.451,-0.121
-0.52,-0.42799999999999994,-0.09200000000000008
0.95,0.984,-0.03400000000000003
0.52,0.5349999999999999,-0.014999999999999902
0.63,0.635,-0.0050000000000000044
-0.2,-0.10700000000000001,-0.093
0.32,0.22400000000000003,0.09599999999999997
0.17,0.191,-0.02099999999999999
0.29,0.172,0.118
0.11,0.207,-0.09699999999999999
0.54,-0.11299999999999999,0.653
1.39,1.3710000000000002,0.018999999999999684
0.27,0.28300000000000003,-0.013000000000000012
0.68,0.6599999999999999,0.02000000000000013
0.55,0.749,-0.19899999999999995
1.17,1.1949999999999998,-0.02499999999999991
0.6,0.6289999999999999,-0.028999999999999915
0.08,0.11699999999999999,-0.03699999999999999
0.38,0.323,0.056999999999999995
0.82,0.668,0.1519999999999999
0.3,0.302,-0.0020000000000000018
1.24,1.3379999999999999,-0.09799999999999986
0.88,0.8459999999999999,0.03400000000000014
0.83,0.866,-0.03600000000000003
-6.0,-6.1579999999999995,0.15799999999999947
1.28,1.4800000000000002,-0.20000000000000018
-0.14,-0.1473121,0.007312099999999988
0.41,0.3650000000000001,0.04499999999999987
0.69,0.6840000000000002,0.005999999999999783
1.49,1.478,0.01200000000000001
2.64,3.689,-1.049
0.31,0.22299999999999995,0.08700000000000005
1.47,1.613,-0.14300000000000002
0.66,0.5249999999999999,0.13500000000000012
4.39,2.2520000000000002,2.1379999999999995
1.2,1.5859999999999999,-0.3859999999999999
0.55,0.558,-0.008000000000000007
0.49,0.4990000000000001,-0.009000000000000119
1.1,1.125,-0.02499999999999991
1.06,1.0669999999999997,-0.006999999999999673
1.28,1.31,-0.030000000000000027
0.71,0.665,0.04499999999999993
0.28,0.31100000000000005,-0.031000000000000028
1.68,1.567,0.11299999999999999
0.9,0.588,0.31200000000000006
1.75,1.7269999999999999,0.02300000000000013
-0.57,-0.751,0.18100000000000005
0.43,0.438,-0.008000000000000007
3.48,3.9669999999999996,-0.48699999999999966
0.4,0.22400000000000003,0.176
0.5,0.507,-0.007000000000000006
0.82,0.8130000000000001,0.006999999999999895
0.19,0.1560518,0.03394820000000001
-0.84,-0.5489999999999999,-0.29100000000000004
-0.03,-0.040999999999999995,0.010999999999999996
0.26,0.22799999999999998,0.03200000000000003
0.55,0.45999999999999996,0.09000000000000008
0.39,0.37800000000000006,0.011999999999999955
1.82,1.7240000000000002,0.09599999999999986
1.4,1.3779999999999997,0.02200000000000024
0.12,0.26,-0.14
0.2,0.20800000000000002,-0.008000000000000007
0.59,0.608,-0.018000000000000016
1.89,1.832,0.05799999999999983
0.05,0.13399999999999998,-0.08399999999999998
0.17,0.16699999999999998,0.0030000000000000304
0.57,0.54,0.029999999999999916
0.33,0.32799999999999996,0.0020000000000000573
2.73,2.262,0.46799999999999997
0.86,0.851,0.009000000000000008
0.01,0.3,-0.29
0.27,0.264,0.006000000000000005
-0.92,-0.225,-0.6950000000000001
0.02,0.05,-0.030000000000000002
1.12,0.9400000000000002,0.17999999999999994
0.37,0.40599999999999997,-0.035999999999999976
0.14,0.15599999999999997,-0.01599999999999996
0.35,0.45700000000000013,-0.10700000000000015
1.15,0.7419999999999999,0.40800000000000003
0.38,0.525,-0.14500000000000002
0.15,0.263,-0.11300000000000002
0.52,0.499,0.02100000000000002
0.87,0.804,0.06599999999999995
0.29,0.25,0.03999999999999998
0.68,0.532,0.14800000000000002
0.25,0.333,-0.08300000000000002
0.03,0.0093221836,0.0206778164
16.46,14.719,1.7410000000000014
0.03,0.394,-0.364
0.28,0.631,-0.351
0.24,0.29500000000000004,-0.05500000000000005
0.18,0.16699999999999998,0.013000000000000012
-0.04,0.129,-0.169
0.58,0.34700000000000003,0.23299999999999993
1.68,1.814,-0.13400000000000012
0.45,0.46799999999999997,-0.01799999999999996
3.31,3.1699999999999995,0.14000000000000057
0.7,0.5890000000000001,0.11099999999999988
0.82,0.18300000000000002,0.6369999999999999
-0.26,-0.31100000000000005,0.051000000000000045
0.14,0.092,0.048000000000000015
0.24,0.256,-0.016000000000000014
0.63,0.529,0.10099999999999998
-0.08,-0.163,0.083
-0.12,-0.12100000000000002,0.0010000000000000286
0.24,0.30300000000000005,-0.06300000000000006
0.46,0.5860000000000001,-0.12600000000000006
-0.25,-0.23499999999999996,-0.015000000000000041
0.89,0.828,0.062000000000000055
0.14,0.10600000000000001,0.034
-3.72,-2.9,-0.8200000000000003
0.91,0.7070000000000001,0.20299999999999996
0.18,0.2,-0.020000000000000018
1.72,1.686,0.03400000000000003
0.47,0.45899999999999996,0.01100000000000001
1.85,1.539,0.31100000000000017
0.4,0.43099999999999994,-0.030999999999999917
0.3,0.28700000000000003,0.012999999999999956
0.2,0.21800000000000003,-0.018000000000000016
0.1,0.101,-0.0010000000000000009
2.73,2.883,-0.15300000000000002
1.2,2.7060000000000004,-1.5060000000000004
5.32,3.814,1.5060000000000002
0.35,0.10500000000000001,0.24499999999999997
0.82,0.7870000000000001,0.03299999999999981
0.39,0.387,0.0030000000000000027
0.18,0.130276,0.04972399999999999
0.82,0.933,-0.1130000000000001
-0.61,-0.13100000000000003,-0.479
0.52,0.5720000000000001,-0.052000000000000046
1.18,1.243,-0.06300000000000017
0.64,0.758,-0.118
0.53,0.47300000000000003,0.056999999999999995
0.12,0.13500000000000006,-0.015000000000000069
0.37,0.45699999999999996,-0.08699999999999997
0.36,0.35500000000000004,0.004999999999999949
0.92,0.9030000000000001,0.016999999999999904
0.75,0.7470000000000001,0.0029999999999998916
-0.12,-0.119,-0.0010000000000000009
0.74,0.6990000000000001,0.040999999999999925
0.16,0.252,-0.092
2.28,2.4939999999999998,-0.21399999999999997
1.18,1.31,-0.13000000000000012
0.52,0.546,-0.026000000000000023
0.83,0.624,0.20599999999999996
-0.13,-0.197,0.067
0.89,1.075,-0.18499999999999994
4.76,1.8240000000000003,2.9359999999999995
0.98,0.8870000000000001,0.09299999999999986
0.25,-0.382,0.632
1.16,0.9490000000000001,0.21099999999999985
0.01,0.14800000000000002,-0.138
0.65,0.9979999999999999,-0.34799999999999986
0.45,0.40099999999999997,0.049000000000000044
0.38,0.39499999999999996,-0.014999999999999958
0.64,0.716,-0.07599999999999996
1.49,1.473,0.016999999999999904
0.43,0.457,-0.027000000000000024
0.59,0.609,-0.019000000000000017
0.77,0.733,0.03700000000000003
0.63,0.5599999999999999,0.07000000000000006
0.6,0.30700000000000005,0.2929999999999999
0.7,0.627,0.07299999999999995
1.87,1.8359999999999999,0.03400000000000025
-0.62,-0.44699999999999995,-0.17300000000000004
0.63,0.6559999999999999,-0.025999999999999912
0.85,0.8470000000000001,0.0029999999999998916
0.4,0.41899999999999993,-0.018999999999999906
-0.38,-0.001,-0.379
1.24,1.4769999999999999,-0.23699999999999988
-0.01,0.21000000000000002,-0.22000000000000003
-0.18,-0.12500000000000003,-0.054999999999999966
1.72,1.3610000000000002,0.35899999999999976
0.86,0.877,-0.017000000000000015
0.15,0.148,0.0020000000000000018
0.51,0.517,-0.007000000000000006
0.19,0.21199999999999997,-0.021999999999999964
-0.01,0.009999999999999998,-0.019999999999999997
0.26,0.23900000000000002,0.02099999999999999
0.36,0.573,-0.21299999999999997
0.06,0.21800000000000003,-0.15800000000000003
0.04,0.036,0.0040000000000000036
-0.03,0.145,-0.175
0.55,0.556,-0.006000000000000005
4.34,3.4090000000000003,0.9309999999999996
0.4925,0.45599999999999996,0.03650000000000003
0.69,0.6300000000000001,0.05999999999999983
0.72,0.732,-0.01200000000000001
0.86,0.5820000000000001,0.2779999999999999
0.86,0.697,0.16300000000000003
0.17,0.040999999999999995,0.129
-0.59,-0.6560000000000001,0.06600000000000017
1.56,1.5630000000000002,-0.0030000000000001137
0.23,0.632,-0.402
-0.4,0.391,-0.791
0.81,0.8709999999999999,-0.06099999999999983
1.41,1.4380000000000002,-0.028000000000000247
0.17,0.17099999999999999,-0.0009999999999999731
0.62,0.6420000000000001,-0.02200000000000013
0.77,0.841,-0.07099999999999995
1.81,1.49,0.32000000000000006
0.4,0.404,-0.0040000000000000036
0.88,0.8210000000000001,0.05899999999999994
0.66,0.6439999999999999,0.016000000000000125
-0.96,-0.5450000000000002,-0.4149999999999998
1.51,1.431,0.07899999999999996
0.27,0.248,0.02200000000000002
1.06,1.178,-0.11799999999999988
0.67,0.6799999999999999,-0.009999999999999898
0.04,-0.096,0.136
0.37,0.33799999999999997,0.03200000000000003
-0.44,-0.5400000000000001,0.10000000000000014
-0.04,-0.02699999999999999,-0.013000000000000012
1.53,1.578,-0.04800000000000004
0.15,0.15399999999999997,-0.003999999999999976
0.86,0.959,-0.09899999999999998
0.6,0.40700000000000003,0.19299999999999995
0.04,0.06899999999999999,-0.02899999999999999
1.64,1.8930000000000002,-0.25300000000000034
0.9,1.149,-0.249
-0.12,-0.11600000000000002,-0.003999999999999976
0.46,0.55,-0.09000000000000002
0.03,0.038404900000000006,-0.008404900000000007
-0.19,-0.37499999999999994,0.18499999999999994
0.73,0.7689999999999999,-0.038999999999999924
0.32,0.28200000000000003,0.03799999999999998
0.37,0.4,-0.030000000000000027
0.71,0.695,0.015000000000000013
-0.05,-0.096,0.046
1.24,1.163,0.07699999999999996
0.28,0.2720000000000001,0.007999999999999952
0.39,0.542,-0.15200000000000002
0.31,0.31699999999999995,-0.006999999999999951
-0.28,-0.257,-0.02300000000000002
-0.68,-0.441,-0.23900000000000005
-0.35,-0.624,0.274
0.73,0.629,0.10099999999999998
0.89,0.8710000000000001,0.018999999999999906
-0.01,-0.046,0.036
0.49,0.438,0.05199999999999999
-1.18,-0.774,-0.4059999999999999
0.15,0.196,-0.04600000000000001
1.1,0.799,0.30100000000000005
1.14,1.094,0.04599999999999982
1.53,1.151,0.379
0.05,0.013999999999999999,0.036000000000000004
1.11,1.357,-0.2469999999999999
0.59,0.5549999999999999,0.03500000000000003
2.24,1.9229999999999996,0.3170000000000006
1.13,1.0550000000000002,0.07499999999999973
1.88,1.6650000000000003,0.21499999999999964
-1.1,-0.399,-0.7010000000000001
-0.25,-0.227,-0.022999999999999993
0.68,2.151,-1.4709999999999996
0.61,0.597,0.013000000000000012
0.22,0.181,0.03900000000000001
-0.66,-0.8960000000000001,0.2360000000000001
0.85,0.9530000000000001,-0.10300000000000009
4.1,4.055000000000001,0.04499999999999904
0.77,0.7609999999999999,0.009000000000000119
0.21,0.08399999999999999,0.126
-1.92,-2.6990000000000003,0.7790000000000004
0.46,0.505,-0.044999999999999984
0.34,0.49000000000000005,-0.15000000000000002
0.0,-0.36599999999999994,0.36599999999999994
0.61,0.6050000000000001,0.004999999999999893
0.29,0.316,-0.026000000000000023
0.29,0.19799999999999998,0.092
0.35,0.37500000000000006,-0.025000000000000078
0.1,0.046,0.054000000000000006
0.29,0.24600000000000005,0.04399999999999993
1.65,1.78,-0.13000000000000012
0.62,0.604,0.016000000000000014
0.73,0.8190000000000002,-0.08900000000000019
1.7,1.6190000000000002,0.08099999999999974
3.25,3.046,0.20400000000000018
0.3,0.202,0.09799999999999998
0.2,0.2,0.0
0.83,0.8200000000000001,0.009999999999999898
-0.01,0.006513300000000001,-0.0165133
0.64,0.6849999999999999,-0.04499999999999993
0.42,0.487,-0.067
0.83,0.841,-0.01100000000000001
0.36,0.525,-0.16500000000000004
15.37,13.599,1.770999999999999
0.3,0.31599999999999995,-0.01599999999999996
0.37,0.42000000000000004,-0.050000000000000044
1.12,1.266,-0.1459999999999999
0.36,0.449,-0.08900000000000002
0.66,0.5980000000000001,0.061999999999999944
0.18,0.20099999999999998,-0.02099999999999999
0.99,0.885,0.10499999999999998
0.88,0.961,-0.08099999999999996
15.79,19.412000000000003,-3.6220000000000034
-0.61,-0.632,0.02200000000000002
-0.11,-0.056999999999999995,-0.053000000000000005
2.08,1.796,0.28400000000000003
1.17,1.219,-0.049000000000000155
0.93,0.8009999999999999,0.12900000000000011
0.65,0.653,-0.0030000000000000027
0.31,0.30899999999999994,0.0010000000000000564
0.94,0.8009999999999999,0.139
0.3,0.264,0.035999999999999976
0.18,0.236,-0.055999999999999994
8.67,8.548,0.12199999999999989
7.5,7.831,-0.3310000000000004
0.99,1.1260000000000001,-0.13600000000000012
1.92,2.7329999999999997,-0.8129999999999997
1.1,1.065,0.03500000000000014
-0.76,-0.36700000000000005,-0.39299999999999996
4.36,4.462000000000001,-0.10200000000000031
0.33,0.16699999999999998,0.16300000000000003
1.11,1.089,0.02100000000000013
0.74,0.725,0.015000000000000013
0.11,0.15900000000000003,-0.04900000000000003
1.16,0.8119999999999999,0.348
0.16,-0.01848199999999999,0.178482
0.59,0.583,0.007000000000000006
0.46,0.4520000000000001,0.007999999999999896
0.08,0.09999999999999999,-0.01999999999999999
0.04,-0.022,0.062
-0.95,-0.8139999999999998,-0.13600000000000012
0.66,0.6799999999999999,-0.019999999999999907
0.36,0.376,-0.016000000000000014
0.54,0.46699999999999997,0.07300000000000006
12.55,9.474,3.0760000000000005
1.43,1.457,-0.027000000000000135
0.72,0.9640000000000002,-0.24400000000000022
0.78,0.826,-0.04599999999999993
4.78,4.079,0.7010000000000005
-1.12,-0.9620000000000001,-0.15800000000000003
-6.65,-6.744,0.09399999999999942
1.08,1.0879999999999999,-0.007999999999999785
1.36,1.4060000000000001,-0.04600000000000004
0.59,0.553,0.03699999999999992
0.35,0.304,0.045999999999999985
1.01,0.999,0.01100000000000001
1.13,1.1740000000000002,-0.04400000000000026
0.7,0.74,-0.040000000000000036
-2.64,-2.034,-0.6060000000000003
0.39,2.1950000000000003,-1.8050000000000002
1.23,1.2739999999999998,-0.04399999999999982
0.36,0.391,-0.031000000000000028
-0.28,-0.341,0.061
0.16,0.13000000000000003,0.02999999999999997
0.85,0.8719999999999999,-0.02199999999999991
2.42,2.067,0.35299999999999976
0.29,0.5900000000000001,-0.3000000000000001
0.71,0.608,0.10199999999999998
1.69,1.6779999999999997,0.012000000000000233
0.16,0.372,-0.212
0.63,0.662,-0.03200000000000003
1.8,1.734,0.06600000000000006
1.06,0.9039999999999999,0.15600000000000014
1.43,1.484,-0.05400000000000005
-0.27,-0.20700000000000002,-0.063
1.08,0.9569999999999999,0.12300000000000022
0.81,0.842,-0.03199999999999992
1.85,1.8470000000000002,0.0029999999999998916
0.22,0.18000000000000002,0.03999999999999998
1.65,1.671,-0.02100000000000013
0.03,0.04,-0.010000000000000002
1.4,1.3850000000000002,0.01499999999999968
0.32,0.5349999999999999,-0.2149999999999999
0.23,0.251,-0.02099999999999999
-0.2,-0.0019999999999999905,-0.198
0.67,0.708,-0.03799999999999992
0.55,0.635,-0.08499999999999996
0.84,0.6769999999999999,0.16300000000000003
0.05,0.027000000000000003,0.023
0.73,0.768,-0.038000000000000034
0.79,0.9090000000000001,-0.1190000000000001
1.4,1.028,0.3719999999999999
1.2,1.325,-0.125
0.48,0.5160000000000001,-0.03600000000000014
0.58,0.7320000000000001,-0.15200000000000014
2.49,2.7359999999999998,-0.24599999999999955
0.6,0.579,0.02100000000000002
0.39,0.252,0.138
0.15,0.11700000000000002,0.032999999999999974
0.41,0.32500000000000007,0.08499999999999991
0.39,0.46900000000000003,-0.07900000000000001
0.18,0.17899999999999996,0.0010000000000000286
-0.69,-0.624,-0.06599999999999995
0.29,0.24600000000000005,0.04399999999999993
1.68,1.752,-0.07200000000000006
0.67,0.6960000000000001,-0.026000000000000023
0.31,0.274,0.035999999999999976
0.46,0.5149999999999999,-0.05499999999999988
1.94,1.9929999999999999,-0.052999999999999936
3.21,2.727,0.4830000000000001
0.25,0.173,0.07700000000000001
-0.16,-0.094,-0.066
-0.27,-0.317,0.046999999999999986
0.2,0.372,-0.172
1.41,1.196,0.21399999999999997
-0.22,-0.27399999999999997,0.053999999999999965
0.39,0.43000000000000005,-0.040000000000000036
1.41,1.2730000000000001,0.1369999999999998
2.3,2.5319999999999996,-0.23199999999999976
0.5,0.135,0.365
1.47,1.348,0.12199999999999989
0.84,0.9879999999999999,-0.1479999999999999
0.87,0.619,0.251
0.62,0.867,-0.247
0.58,0.5969999999999999,-0.016999999999999904
0.47,0.367,0.10299999999999998
-0.29,-0.093,-0.19699999999999998
0.57,0.673,-0.10300000000000009
0.21,0.124,0.086
0.46,0.531,-0.07100000000000001
0.21,0.15,0.06
0.48,0.4680000000000001,0.0119999999999999
0.57,0.581,-0.01100000000000001
0.15,0.158,-0.008000000000000007
-0.54,-0.15299999999999997,-0.38700000000000007
0.46,0.5,-0.03999999999999998
-0.61,0.43899999999999995,-1.049
0.83,0.951,-0.121
-0.12,-0.205,0.08499999999999999
1.31,1.357,-0.04699999999999993
0.45,0.353,0.09700000000000003
0.11,0.095,0.015
0.52,0.142,0.378
0.7,0.742,-0.04200000000000004
0.01,0.308,-0.298
-13.02,-2.3850000000000007,-10.634999999999998
1.22,1.25,-0.030000000000000027
-0.01,0.12,-0.13
0.13,0.11857630000000001,0.011423699999999995
-0.11,0.042,-0.152
0.65,0.679,-0.029000000000000026
-0.95,-0.8420000000000002,-0.10799999999999976
0.45,0.475,-0.024999999999999967
1.87,1.652,0.2180000000000002
0.23,0.20200000000000004,0.02799999999999997
8.29,7.883,0.40699999999999914
1.62,1.6789999999999998,-0.05899999999999972
1.35,1.3439999999999999,0.006000000000000227
0.84,0.9399999999999998,-0.09999999999999987
1.22,1.193,0.026999999999999913
0.58,0.6759999999999999,-0.09599999999999997
1.8,1.6440000000000001,0.15599999999999992
1.99,2.0320000000000005,-0.04200000000000048
0.7,0.752,-0.052000000000000046
0.59,0.535,0.05499999999999994
0.79,0.8030000000000002,-0.013000000000000123
3.44,4.7700000000000005,-1.3300000000000005
0.24,0.275,-0.03500000000000003
0.52,0.5240000000000001,-0.004000000000000115
0.79,0.8690000000000001,-0.07900000000000007
0.52,0.53,-0.010000000000000009
-0.03,-0.018000000000000002,-0.011999999999999997
0.75,0.727,0.02300000000000002
0.02,0.199,-0.17900000000000002
0.34,0.345,-0.004999999999999949
0.68,0.7510000000000001,-0.07100000000000006
0.1,0.197,-0.097
0.54,0.5900000000000001,-0.050000000000000044
0.08,0.094,-0.013999999999999999
-0.11,0.08,-0.19
0.76,0.6659999999999998,0.0940000000000002
0.2,0.183,0.017000000000000015
0.03,0.049,-0.019000000000000003
0.47,0.31700000000000006,0.1529999999999999
2.02,2.199,-0.17899999999999983
0.02,0.049451,-0.029451
0.81,0.875,-0.06499999999999995
0.94,0.9329999999999998,0.007000000000000117
0.4,0.504,-0.10399999999999998
0.33,0.34500000000000003,-0.015000000000000013
0.59,-0.534,1.124
0.18,0.179,0.0010000000000000009
-0.27,0.043,-0.313
0.71,0.7020000000000001,0.007999999999999896
0.18,0.097,0.08299999999999999
1.16,1.065,0.09499999999999997
0.54,0.43100000000000005,0.10899999999999999
1.33,1.3110000000000002,0.018999999999999906
0.24,0.248,-0.008000000000000007
1.88,1.887,-0.007000000000000117
0.43,0.44938601819999996,-0.019386018199999966
-6.65,-5.586,-1.064
6.42,6.767000000000001,-0.3470000000000013
0.65,0.047,0.603
1.7,1.499,0.20099999999999985
0.94,1.165,-0.2250000000000001
1.36,1.4699999999999998,-0.10999999999999965
1.63,1.2189999999999999,0.41100000000000003
0.05,0.15299999999999997,-0.10299999999999997
0.34,0.336,0.0040000000000000036
0.09,0.16700000000000004,-0.07700000000000004
0.58,0.6279999999999999,-0.04799999999999993
0.69,0.62,0.06999999999999995
3.02,3.085,-0.06499999999999995
0.18,0.13799999999999996,0.04200000000000004
0.28,0.242,0.038000000000000034
0.37,0.32399999999999995,0.04600000000000004
2.03,2.192,-0.16200000000000037
0.16,0.186,-0.025999999999999995
0.55,0.6319999999999999,-0.08199999999999985
0.16,0.175,-0.014999999999999986
1.21,1.374,-0.16400000000000015
0.85,0.877,-0.027000000000000024
0.3,0.315,-0.015000000000000013
0.56,0.44799999999999995,0.1120000000000001
0.42,0.41200000000000003,0.007999999999999952
0.12,0.10400000000000001,0.015999999999999986
1.26,1.3060000000000003,-0.04600000000000026
0.79,0.766,0.02400000000000002
0.33,0.37899999999999995,-0.04899999999999993
0.59,0.5509999999999999,0.039000000000000035
-0.27,-0.6060000000000001,0.3360000000000001
0.22,0.03585029939999997,0.18414970060000002
1.42,1.3909999999999996,0.02900000000000036
0.53,0.487,0.04300000000000004
2.61,2.2379999999999995,0.37200000000000033
-0.54,-0.684,0.14400000000000002
0.4,0.42299999999999993,-0.02299999999999991
-0.08,-0.215,0.135
-0.23,-0.143,-0.08700000000000002
0.27,0.044000000000000004,0.226
1.29,1.2719999999999998,0.018000000000000238
0.45,0.49499999999999994,-0.04499999999999993
0.66,0.8159999999999998,-0.1559999999999998
0.15,0.269,-0.11900000000000002
0.75,0.553,0.19699999999999995
-1.49,-1.1789999999999998,-0.31100000000000017
-0.14,-0.162,0.021999999999999992
0.28,0.38,-0.09999999999999998
0.14,0.127,0.013000000000000012
-0.22,-0.186,-0.034
-0.17,-0.06999999999999999,-0.10000000000000002
1.22,0.9400000000000001,0.2799999999999999
0.86,0.7610000000000001,0.09899999999999987
2.66,2.93,-0.27
0.41,0.34400000000000003,0.06599999999999995
0.6,0.607,-0.007000000000000006
0.57,0.642,-0.07200000000000006
1.53,1.592,-0.062000000000000055
0.58,0.8250000000000002,-0.24500000000000022
-0.22,-0.182,-0.038000000000000006
1.19,1.3000000000000003,-0.11000000000000032
0.34,0.282,0.05800000000000005
0.32,0.339,-0.019000000000000017
3.8,1.6049999999999998,2.1950000000000003
0.31,0.30699999999999994,0.003000000000000058
0.15,0.131,0.01899999999999999
0.36,0.372,-0.01200000000000001
2.14,1.7100000000000002,0.42999999999999994
0.22,0.20600000000000002,0.013999999999999985
0.52,0.8799999999999999,-0.3599999999999999
0.08,0.099,-0.019000000000000003
0.13,-0.134,0.264
0.4,0.45299999999999996,-0.052999999999999936
0.55,0.7660000000000002,-0.2160000000000002
0.64,0.623,0.017000000000000015
0.58,0.6040000000000001,-0.024000000000000132
0.19,0.376,-0.186
-0.43,-0.484,0.05399999999999999
0.94,1.0119999999999998,-0.07199999999999984
-0.04,-0.09900000000000002,0.05900000000000002
0.18,0.19399999999999998,-0.013999999999999985
-0.02,0.052000000000000005,-0.07200000000000001
1.53,1.563,-0.03299999999999992
0.05,0.15000000000000002,-0.10000000000000002
0.05,0.04200000000000001,0.007999999999999993
-0.11,-0.133,0.023000000000000007
0.04,0.06600000000000002,-0.026000000000000016
1.39,1.358,0.031999999999999806
0.11,0.05,0.06
0.5,0.31799999999999995,0.18200000000000005
0.44,0.426,0.014000000000000012
0.1,-0.09,0.19
0.43,0.5640000000000001,-0.13400000000000006
2.54,1.5769999999999997,0.9630000000000003
0.12,0.175,-0.05499999999999999
2.17,2.1079999999999997,0.06200000000000028
0.38,0.5130000000000001,-0.13300000000000012
-0.2,-0.22799999999999998,0.02799999999999997
0.94,0.9789999999999999,-0.038999999999999924
3.18,2.4200000000000004,0.7599999999999998
0.56,0.34199999999999997,0.21800000000000008
1.2,1.2100000000000002,-0.010000000000000231
-0.19,-0.284,0.09399999999999997
0.25,0.31300000000000006,-0.06300000000000006
-0.05,-0.08759130000000001,0.03759130000000001
1.4,1.4549999999999998,-0.05499999999999994
-0.75,-0.907,0.15700000000000003
0.12,0.139,-0.019000000000000017
-1.5,-0.4011951217,-1.0988048783
0.13,0.13199999999999998,-0.001999999999999974
1.32,1.409,-0.08899999999999997
0.1,0.127,-0.026999999999999996
0.35,0.32500000000000007,0.02499999999999991
-0.16,-0.193,0.033
0.2,0.22000000000000003,-0.020000000000000018
0.38,0.37700000000000006,0.002999999999999947
1.52,1.5840000000000003,-0.06400000000000028
-0.17,0.098,-0.268
-0.11,0.19799999999999998,-0.308
0.39,0.377,0.013000000000000012
1.42,1.552,-0.13200000000000012
0.05,0.077,-0.026999999999999996
1.59,1.749,-0.15900000000000003
0.1,-0.11700000000000002,0.21700000000000003
0.41,0.32799999999999996,0.08200000000000002
-0.08,-0.00200000000000001,-0.07799999999999999
0.02,0.047,-0.027
-1.1,-0.5980000000000001,-0.502
0.43,0.4699999999999999,-0.039999999999999925
0.61,0.6180000000000001,-0.008000000000000118
1.33,1.273,0.05700000000000016
0.22,0.182,0.038000000000000006
0.95,0.6839999999999999,0.266
0.4,0.40099999999999997,-0.0009999999999999454
0.39,0.311,0.07900000000000001
0.24,0.11099999999999999,0.129
0.08,0.024,0.056
-2.35,-2.601,0.2509999999999999
1.45,1.145,0.30499999999999994
-0.11,0.08100000000000004,-0.19100000000000006
1.34,1.754,-0.4139999999999999
1.34,0.7580000000000001,0.582
0.54,0.6910000000000001,-0.15100000000000002
0.75,0.6890000000000001,0.06099999999999994
0.41,0.42299999999999993,-0.012999999999999956
1.02,0.9349999999999999,0.08500000000000008
0.37,0.37,0.0
0.87,0.38699999999999996,0.48300000000000004
0.3,0.306,-0.006000000000000005
0.39,0.39300000000000007,-0.003000000000000058
1.74,1.092,0.6479999999999999
0.35,0.422,-0.07200000000000001
1.21,1.2659999999999998,-0.05599999999999983
0.39,0.433,-0.04299999999999998
1.03,0.9310000000000003,0.09899999999999975
0.43,0.413,0.017000000000000015
0.29,0.28500000000000003,0.004999999999999949
0.49,0.512,-0.02200000000000002
0.48,0.393,0.08699999999999997
1.48,0.356,1.124
0.51,0.398,0.11199999999999999
1.53,1.518,0.01200000000000001
1.42,1.3829999999999998,0.037000000000000144
0.29,0.33399999999999996,-0.043999999999999984
-0.56,-0.771,0.21099999999999997
0.58,0.5940000000000001,-0.014000000000000123
1.24,1.332,-0.09200000000000008
0.9,0.6549999999999999,0.2450000000000001
2.0,1.9440000000000002,0.05599999999999983
2.55,2.2990000000000004,0.25099999999999945
0.33,0.47000000000000003,-0.14
0.33,0.24499999999999997,0.08500000000000005
1.46,1.528,-0.06800000000000006
0.1,0.052000000000000005,0.048
0.78,0.9959999999999999,-0.21599999999999986
0.02,-0.015000000000000003,0.035
0.28,0.738,-0.45799999999999996
0.23,0.22600000000000003,0.003999999999999976
0.45,0.43100000000000005,0.01899999999999996
0.39,0.374,0.016000000000000014
0.21,0.082,0.128
0.13,0.15899999999999997,-0.02899999999999997
0.55,0.5740000000000001,-0.02400000000000002
0.49,0.5039999999999999,-0.013999999999999901
0.82,1.056,-0.2360000000000001
0.22,0.215,0.0050000000000000044
1.97,1.677,0.2929999999999999
-3.08,-2.703,-0.3770000000000002
0.47,0.502,-0.03200000000000003
0.1,0.12399999999999997,-0.023999999999999966
0.02,0.008000000000000002,0.011999999999999999
-0.29,-0.314,0.02400000000000002
0.27,0.124,0.14600000000000002
0.05,0.051000000000000004,-0.0010000000000000009
1.82,1.9140000000000001,-0.09400000000000008
0.86,0.8089999999999999,0.051000000000000045
1.17,0.635,0.5349999999999999
1.86,1.342,0.518
1.59,1.6320000000000001,-0.04200000000000004
1.17,1.032,0.1379999999999999
0.45,0.6060000000000001,-0.15600000000000008
1.03,1.083,-0.052999999999999936
0.74,0.7859999999999999,-0.04599999999999993
0.34,0.42799999999999994,-0.08799999999999991
1.17,1.113,0.05699999999999994
0.39,0.44399999999999995,-0.05399999999999994
0.39,0.342,0.04799999999999999
0.49,0.45099999999999996,0.039000000000000035
2.11,1.909,0.20099999999999985
0.93,0.978,-0.04799999999999993
0.59,0.604,-0.014000000000000012
-0.31,-0.778,0.468
0.38,0.23200000000000004,0.14799999999999996
0.61,0.595,0.015000000000000013
