epsEstimated,time,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,changeOverTime,sma_5,sma_10,sma_20,ema_5,ema_10,ema_20,volatility_5,volatility_10,rsi_14,wma_5,wma_10,wma_20,lastSurp,last2Surp,lastEps,last2Eps,lastEst,last2Est,dow,month,day,year
0.15,0,13.27,13.35,13.19,13.35,9.445293,387100,387100,0.08,0.603,13.29667,0.00603,10.123,10.134,10.029,10.13,10.108,10.057,0.0,0.001,59.298,10.129,10.132,10.079,6.666666666666673,0.0,0.16,0.14,0.15,0.14,3,4,28,2016
4.55,1,22.370001,22.450001,21.639999,22.27,19.510052,124941,124941,-0.1,-0.447,22.12,-0.00447,19.755,19.986,20.231,19.715,19.914,20.031,0.15,0.248,46.716,19.637,19.822,20.107,3.6036036036035863,-0.9345794392523372,1.15,2.12,1.11,2.14,2,8,4,2021
0.44,0,23.959999,24.129999,23.42,23.6,16.622705,1889900,1889900,-0.36,-1.503,23.71667,-0.01503,16.942,16.811,17.395,16.933,17.026,17.496,0.029,0.094,39.632,16.931,16.9,17.057,-5.4545454545454595,28.12499999999999,0.52,0.82,0.55,0.64,2,10,29,2014
1.18,0,63.619999,64.599998,60.150002,60.560001,55.710884,979500,979500,-3.06,-4.81,61.77,-0.0481,57.196,58.882,61.436,57.115,58.732,60.839,1.593,3.855,18.908,56.616,57.901,60.05,1.7391304347826104,-6.140350877192969,1.17,1.07,1.15,1.14,2,10,24,2018
0.02,1,7.96,7.96,7.7,7.73,7.73,27700,27700,-0.23,-2.889,7.79667,-0.02889,7.896,7.913,7.97,7.866,7.912,7.982,0.007,0.004,36.056,7.867,7.894,7.928,31.25,12.499999999999993,-0.11,-0.07,-0.16,-0.08,2,10,30,2013
-1.82,0,49.65,50.0,47.9,48.61,48.61,657140,657140,-1.04,-2.095,48.83667,-0.02095,49.242,49.528,49.242,49.223,49.325,49.301,0.178,0.287,46.098,49.222,49.347,49.361,16.21621621621622,-28.87700534759358,-1.86,-2.41,-2.22,-1.87,2,5,5,2021
3.23,0,178.669998,196.0,175.910004,188.660004,185.309464,865800,865800,9.99001,5.591,186.85667,0.05591,182.054,182.502,183.576,182.452,182.619,182.876,2.587,10.792,53.891,182.44,181.885,183.133,23.076923076923077,-6.818181818181825,0.8,0.41,0.65,0.44,3,7,18,2019
0.09,1,12.74,12.95,12.62,12.75,12.75,2320300,2320300,0.01,0.078,12.77333,0.00078,12.719,12.3,12.109,12.624,12.431,12.306,0.007,0.2,60.162,12.72,12.509,12.239,-40.00000000000001,0.0,0.06,0.09,0.1,0.09,3,2,26,2015
-0.35,1,43.67,48.83,43.67,48.19,48.19,1369500,1369500,4.52,10.35,46.89667,0.1035,43.506,43.017,39.93,44.41,42.795,40.837,5.733,4.436,66.514,44.44,43.667,41.501,25.714285714285705,40.00000000000001,-0.26,-0.12,-0.35,-0.2,3,5,7,2020
0.73,0,5.7,5.934,5.452,5.84,5.84,2092000,2092000,0.14,2.456,5.742,0.02456,5.434,5.374,5.237,5.504,5.404,5.255,0.045,0.027,64.382,5.503,5.421,5.358,-11.111111111111107,-100.0,0.64,-2.2,0.72,-1.1,4,4,10,2015
0.56,0,37.869999,38.459999,37.439999,38.029999,37.044643,127300,127300,0.16,0.422,37.97667,0.00422,37.376,36.674,36.27,37.115,36.844,36.613,0.061,0.569,52.559,37.296,36.995,36.66,25.53191489361702,9.259259259259247,0.59,0.59,0.47,0.54,2,10,28,2020
-1.4,0,80.050003,82.489998,79.900002,80.910004,79.051544,3061400,3061400,0.86,1.074,81.1,0.01074,76.62,75.18,75.863,76.953,76.209,76.399,2.949,4.09,54.727,77.382,75.983,75.633,-9.43396226415093,98.73417721518987,-1.16,-0.01,-1.06,-0.79,4,4,30,2021
1.18,0,38.564899,40.063984,38.254112,40.00914,28.809917,28202226,28202226,1.44424,3.745,39.44241,0.03745,25.557,24.694,23.654,25.95,24.984,23.983,2.131,1.854,87.776,26.096,25.265,24.305,4.895104895104899,6.896551724137938,1.5,0.31,1.43,0.29,1,1,29,2013
1.04,0,43.009998,45.709999,43.009998,44.509998,40.59742,1693000,1693000,1.5,3.488,44.41,0.03488,41.877,42.972,42.828,41.832,42.435,43.02,0.456,1.825,34.474,41.612,42.294,42.86,0.0,6.060606060606066,1.6,-0.62,1.6,-0.66,1,3,26,2013
0.96,0,82.709999,82.709999,80.5,81.199997,73.389793,9221100,9221100,-1.51,-1.826,81.47,-0.01826,74.002,75.113,75.99,74.259,74.831,75.379,0.624,3.366,39.853,74.128,74.424,75.439,-3.061224489795921,-8.33333333333333,0.95,0.88,0.98,0.96,1,4,25,2017
1.36,0,131.759995,133.740005,129.149994,130.660004,125.232758,2009284,2009284,-1.09999,-0.835,131.18333,-0.00835,126.274,126.505,126.837,126.011,126.39,126.434,0.612,0.45,42.264,125.928,126.341,126.753,0.0,-1.234567901234569,1.13,0.8,1.13,0.81,1,10,31,2017
0.39,0,40.0,41.529999,38.810001,41.27,39.390804,206900,206900,1.27,3.175,40.53667,0.03175,35.747,35.157,34.621,36.378,35.537,34.922,3.035,1.884,74.209,36.451,35.633,34.991,17.0212765957447,-5.000000000000004,0.55,0.38,0.47,0.4,1,2,5,2019
-0.07,1,92.0,94.18,91.315,92.72,92.72,1434196,1434196,0.72,0.783,92.73833,0.00783,95.57,99.013,98.475,95.011,96.936,98.296,12.792,18.916,39.272,94.057,97.036,97.838,144.44444444444446,72.72727272727273,0.04,-0.03,-0.09,-0.11,3,8,5,2021
1.07,0,122.489998,122.489998,117.209999,118.059998,97.458855,245155,245155,-4.43,-3.617,119.25333,-0.03617,96.763,95.923,97.218,97.047,96.752,97.123,1.334,1.817,53.659,97.292,96.343,96.707,1.4705882352941024,1.250000000000001,1.38,1.62,1.36,1.6,1,4,22,2014
0.7,0,48.5,49.400002,45.639999,46.220001,46.220001,4166000,4166000,-2.28,-4.701,47.08667,-0.04701,45.959,45.723,44.724,46.056,45.693,45.163,0.811,0.494,54.252,46.187,45.902,45.391,32.81249999999999,28.000000000000004,0.85,0.32,0.64,0.25,3,11,4,2021
0.89,1,51.76,52.44,50.68,50.95,50.95,373699,373699,-0.81,-1.565,51.35667,-0.01565,51.468,50.985,52.454,51.196,51.448,52.219,0.167,0.952,43.511,51.311,51.097,51.655,-12.048192771084349,447.3684210526316,-0.93,0.66,-0.83,-0.19,3,4,29,2021
0.44,1,25.76,25.780001,24.879999,25.15,23.557007,684000,684000,-0.61,-2.368,25.27,-0.02368,24.053,24.134,24.756,23.956,24.18,24.373,0.132,0.289,40.727,23.981,24.0,24.425,6.060606060606049,0.0,0.35,0.36,0.33,0.36,2,8,1,2012
-0.41,0,35.0,36.5999,34.53,35.91,35.91,232154,232154,0.91,2.6,35.67997,0.026,35.344,35.44,35.025,35.397,35.262,34.654,0.407,0.806,54.944,35.381,35.402,35.338,-4.761904761904766,-4.545454545454549,-0.44,-0.46,-0.42,-0.44,3,5,20,2021
-0.16,1,24.540001,25.200001,24.139999,25.07,25.07,55600,55600,0.53,2.16,24.80333,0.0216,24.461,24.628,25.81,24.593,24.838,25.053,0.094,0.256,48.388,24.555,24.508,25.233,-400.0,-66.66666666666666,-0.06,0.02,0.02,0.06,3,3,14,2019
1.05,1,35.540001,36.02,34.630001,34.889999,29.196436,1199800,1199800,-0.65,-1.829,35.18,-0.01829,29.934,30.388,31.185,29.843,30.328,30.787,0.24,0.377,36.38,29.715,30.088,30.751,-380.0,64.1025641025641,-0.28,0.64,0.1,0.39,0,8,3,2015
1.23,0,207.0,207.0,192.059998,192.399994,185.168488,4249500,4249500,-14.60001,-7.053,197.15333,-0.07053,200.706,201.508,202.201,197.87,200.351,201.619,63.18,33.788,28.246,198.227,200.356,201.512,8.620689655172423,2.7777777777777803,1.26,1.48,1.16,1.44,1,7,25,2017
1.06,1,123.62,124.27,123.06,123.8,123.8,580600,580600,0.18,0.146,123.71,0.00146,121.213,119.079,118.036,121.59,120.05,118.823,4.67,6.994,73.538,122.184,120.307,118.966,0.0,5.0505050505050555,1.03,1.04,1.03,0.99,3,10,23,2014
0.42,1,58.599998,58.900002,58.0,58.75,57.560822,67800,67800,0.15,0.256,58.55,0.00256,57.723,57.919,57.087,57.727,57.628,57.185,0.057,0.54,54.971,57.665,57.934,57.434,2.4999999999999885,4.687500000000004,0.41,0.67,0.4,0.64,3,5,4,2017
-1.36,0,11.9,12.0,10.9,11.25,7.438196,656300,656300,-0.65,-5.462,11.38333,-0.05462,8.538,8.725,8.387,8.382,8.505,8.529,0.203,0.154,37.602,8.38,8.578,8.522,766.6666666666667,10.526315789473681,0.2,-0.85,-0.03,-0.95,3,8,28,2014
0.15,1,3.12,3.16,3.015,3.16,3.16,238667,238667,0.04,1.282,3.11167,0.01282,3.212,3.32,3.031,3.213,3.202,3.12,0.013,0.024,51.492,3.186,3.271,3.176,27.77777777777779,0.0,0.23,0.24,0.18,0.24,1,3,15,2016
1.86,1,8.99,9.4,8.99,9.21,9.072244,140600,140600,0.22,2.447,9.2,0.02447,8.546,8.6,8.759,8.705,8.66,8.474,0.119,0.12,59.118,8.702,8.586,8.729,20.422535211267608,12.605042016806733,1.71,1.34,1.42,1.19,3,11,5,2020
2.65,0,88.5,89.59,84.14,85.26,85.26,31929382,31929382,-3.24,-3.661,86.33,-0.03661,85.328,86.758,84.34,86.652,85.99,84.513,16.086,17.352,52.265,86.635,86.601,85.442,31.954887218045098,138.55421686746988,3.51,1.98,2.66,0.83,0,11,16,2020
0.96,0,41.959999,42.119999,40.740002,40.84,23.506571,334500,334500,-1.12,-2.669,41.23333,-0.02669,23.614,22.963,23.156,23.517,23.326,23.449,0.07,0.64,47.749,23.662,23.344,23.098,-1.0416666666666676,-3.1578947368420964,0.95,0.92,0.96,0.95,2,10,22,2014
-1.41,1,42.78,46.52,42.18,46.25,46.25,264590,264590,3.47,8.111,44.98333,0.08111,43.326,42.659,42.36,43.778,43.105,43.071,2.215,1.706,63.264,43.855,43.154,42.575,-11.224489795918377,44.5945945945946,-1.09,-0.41,-0.98,-0.74,3,8,5,2021
0.4,0,20.389999,20.41,20.049999,20.23,16.889654,470400,470400,-0.16,-0.785,20.23,-0.00785,16.499,16.515,16.122,16.439,16.391,16.141,0.017,0.015,58.293,16.443,16.504,16.339,39.28571428571428,-26.470588235294123,0.39,0.25,0.28,0.34,3,7,28,2016
0.29,0,24.0029,24.89,22.91,24.14,24.14,11089699,11089699,0.1371,0.571,23.98,0.00571,21.846,20.656,19.884,22.05,21.112,20.175,1.533,2.392,75.362,22.347,21.274,20.478,88.23529411764704,377.77777777777777,0.32,0.43,0.17,0.09,4,11,5,2021
0.95,1,42.93,43.189999,42.43,42.509998,37.824848,27255800,27255800,-0.42,-0.978,42.71,-0.00978,37.575,37.63,37.385,37.644,37.557,37.365,0.05,0.054,57.676,37.658,37.605,37.501,-2.857142857142844,2.9850746268656576,0.68,0.69,0.7,0.67,3,6,19,2014
0.93,0,92.379997,93.690002,91.550003,92.519997,83.403427,29300,29300,0.14,0.152,92.58667,0.00152,81.839,80.339,77.049,81.347,80.161,78.084,0.054,2.897,75.307,81.734,81.126,79.042,30.370370370370363,16.7741935483871,1.76,1.81,1.35,1.55,1,2,26,2019
10.21,1,204.01,205.6,197.11,201.0,201.0,5326400,5326400,-3.01,-1.475,201.23667,-0.01475,198.21,193.957,188.303,198.209,194.742,190.454,8.677,23.187,76.276,199.421,196.37,191.961,12.850082372322888,111.68,6.85,13.23,6.07,6.25,3,7,27,2017
0.21,0,23.7,25.3,23.32,24.79,24.79,4339095,4339095,1.09,4.599,24.47,0.04599,22.232,21.719,21.152,22.636,21.96,21.394,1.707,1.184,77.079,22.731,22.082,21.497,31.57894736842105,21.052631578947373,-0.13,-0.15,-0.19,-0.19,3,11,9,2017
-0.75,0,9.8,10.35,9.5,10.15,10.15,888900,888900,0.35,3.571,10.0,0.03571,9.69,9.745,10.091,9.787,9.832,10.14,0.093,0.105,47.149,9.763,9.699,9.9,-10.294117647058815,-11.111111111111104,-0.75,-0.7,-0.68,-0.63,0,11,7,2016
0.98,1,83.290001,83.910004,81.639999,82.25,73.861176,503600,503600,-1.04,-1.249,82.6,-0.01249,74.533,78.104,79.846,75.283,77.039,78.589,0.191,12.93,26.828,74.335,76.452,78.522,5.185185185185174,23.577235772357728,1.42,1.52,1.35,1.23,1,10,25,2016
0.34,1,21.74,22.14,21.2,21.61,21.61,593000,593000,-0.13,-0.598,21.65,-0.00598,21.33,21.663,22.661,21.5,21.781,22.232,0.115,0.429,41.155,21.409,21.444,22.144,44.44444444444444,23.076923076923077,0.39,0.32,0.27,0.26,3,11,1,2012
1.03,1,52.889999,52.889999,51.709999,52.34,43.698513,447600,447600,-0.55,-1.04,52.31333,-0.0104,44.267,44.953,45.486,44.31,44.725,45.189,0.173,0.945,40.27,44.156,44.545,45.047,-4.166666666666659,3.1250000000000027,0.92,0.99,0.96,0.96,0,4,22,2013
0.41,1,61.490002,62.540001,60.400002,61.040001,57.684368,764900,764900,-0.45,-0.732,61.32667,-0.00732,55.865,54.116,50.518,55.938,54.177,51.695,1.258,5.919,72.018,56.38,55.318,52.607,2.9411764705882213,15.384615384615378,0.35,0.3,0.34,0.26,2,2,19,2014
0.24,0,18.0,18.540001,17.6,17.889999,17.250345,1032300,1032300,-0.11,-0.611,18.01,-0.00611,16.711,16.227,16.046,16.772,16.443,16.068,0.227,0.419,66.249,16.925,16.464,16.278,47.82608695652174,-26.315789473684205,0.34,0.14,0.23,0.19,2,5,2,2018
0.27,1,139.600006,141.600006,136.800003,137.100006,136.062531,88440,88440,-2.5,-1.791,138.50001,-0.01791,136.519,139.486,149.063,137.185,140.538,147.171,6.408,19.823,31.022,136.268,137.634,143.511,3.8461538461538494,-8.33333333333333,0.27,0.22,0.26,0.24,3,2,28,2013
-0.2,1,4.77,4.84,4.39,4.58,4.58,365500,365500,-0.19,-3.983,4.60333,-0.03983,4.57,4.567,4.158,4.598,4.472,4.268,0.039,0.036,56.551,4.629,4.571,4.354,-47.36842105263159,-18.181818181818183,-0.28,-0.26,-0.19,-0.22,0,5,11,2020
0.41,1,13.01,13.18,12.65,12.77,12.287413,14491600,14491600,-0.24,-1.845,12.86667,-0.01845,12.503,12.504,12.397,12.461,12.469,12.495,0.024,0.013,45.12,12.472,12.49,12.438,60.0,29.032258064516135,0.48,0.4,0.3,0.31,2,5,5,2021
0.74,0,43.384491,46.187401,43.247173,45.282715,40.158279,5140795,5140795,1.89822,4.375,44.90576,0.04375,38.356,38.766,40.927,38.836,39.19,40.401,0.81,1.081,44.212,38.691,38.555,39.668,6.542056074766339,-2.020202020202022,1.14,0.97,1.07,0.99,1,1,26,2016
1.22,1,70.449997,71.410004,70.25,71.129997,64.703217,2110700,2110700,0.68,0.965,70.93,0.00965,62.572,62.712,61.83,62.872,62.56,61.998,0.451,0.374,64.188,62.824,62.758,62.329,2.4590163934426252,3.738317757009349,1.25,1.11,1.22,1.07,1,1,24,2017
1.07,1,187.04,189.01,185.4,188.38,188.38,250198,250198,1.34,0.716,187.59667,0.00716,187.034,186.097,188.237,187.237,187.182,187.511,1.143,2.917,51.702,187.328,186.779,187.376,8.163265306122456,13.99999999999999,1.06,1.14,0.98,1.0,0,10,25,2021
-2.42,1,82.23,83.49,81.51,82.07,82.07,221860,221860,-0.16,-0.195,82.35667,-0.00195,84.906,83.586,82.016,83.716,83.412,82.905,3.757,6.042,47.892,84.001,84.22,82.75,6.976744186046507,-4.379562043795607,-2.0,-2.86,-2.15,-2.74,2,5,5,2021
0.12,0,7.7,7.87,7.08,7.63,5.845124,865800,865800,-0.07,-0.909,7.52667,-0.00909,6.075,6.034,5.948,6.029,6.019,5.929,0.016,0.011,48.891,6.052,6.045,6.019,0.0,-18.181818181818183,0.11,0.09,0.11,0.11,2,7,24,2013
0.14,0,6.96,7.05,6.73,6.99,6.269365,11766200,11766200,0.03,0.431,6.92333,0.00431,5.901,5.677,5.546,5.953,5.782,5.673,0.054,0.105,64.109,6.0,5.832,5.636,0.0,-10.000000000000009,0.09,0.09,0.09,0.1,3,8,7,2014
0.5,0,32.0,32.98,30.44,32.87,32.87,949227,949227,0.87,2.719,32.09667,0.02719,30.438,31.018,30.841,30.92,30.884,31.044,1.913,1.376,59.865,30.651,30.819,30.903,7.446808510638305,1.176470588235295,1.01,0.86,0.94,0.85,1,5,9,2017
0.59,0,22.0,22.84,21.620001,22.219999,19.111782,929500,929500,0.22,1.0,22.22667,0.01,17.662,17.424,17.063,17.999,17.625,17.599,0.725,0.477,55.172,18.038,17.62,17.436,21.428571428571434,0.0,0.85,0.63,0.7,0.63,1,4,28,2020
4.48,0,116.309998,122.629997,114.0,121.269997,121.269997,37121900,37121900,4.96,4.264,119.3,0.04264,121.55,120.079,117.867,121.206,120.151,117.949,1.671,4.587,66.308,121.629,120.976,119.286,16.53746770025839,12.393162393162395,9.02,5.26,7.74,4.68,3,5,18,2017
0.83,0,78.349998,78.349998,75.230003,76.949997,61.747269,1374000,1374000,-1.4,-1.787,76.84333,-0.01787,62.668,62.017,61.312,62.394,62.036,61.145,0.306,0.712,60.149,62.595,62.356,61.693,2.35294117647059,1.204819277108435,0.87,0.84,0.85,0.83,2,2,22,2017
3.49,1,168.0,176.87,166.5,176.12,176.12,963200,963200,8.12,4.833,173.16333,0.04833,167.426,170.113,173.842,170.333,170.954,175.829,25.569,28.653,45.962,169.705,168.985,171.807,0.5681818181818187,7.82608695652174,3.54,3.72,3.52,3.45,1,5,1,2018
1.35,0,59.049999,59.990002,57.009998,58.169998,53.68063,7845900,7845900,-0.88,-1.49,58.39,-0.0149,56.606,56.837,57.069,56.138,56.618,56.832,1.863,1.309,35.693,56.134,56.669,56.881,7.1428571428571495,-3.0534351145038197,1.5,1.27,1.4,1.31,1,11,13,2018
-0.1,1,122.69,122.69,118.15,119.83,119.83,1129700,1129700,-2.86,-2.331,120.22333,-0.02331,120.786,122.578,125.093,121.152,122.434,123.013,0.875,5.133,44.804,120.714,121.562,123.775,780.0,233.33333333333334,0.44,0.08,0.05,-0.06,1,8,4,2020
0.43,1,50.639999,51.869999,50.509998,50.91,47.546211,5173500,5173500,0.27,0.533,51.09667,0.00533,46.416,45.855,45.784,46.684,46.226,45.841,0.799,0.798,61.716,46.829,46.204,46.032,-3.2258064516129057,6.349206349206354,1.2,0.67,1.24,0.63,3,5,17,2018
0.51,0,58.75,60.259998,57.610001,59.889999,48.649635,781400,781400,1.14,1.94,59.25333,0.0194,45.346,44.315,43.732,45.638,44.772,44.214,2.029,2.149,73.218,45.786,44.94,44.124,-64.91228070175438,3.5714285714285547,0.2,0.58,0.57,0.56,0,7,31,2017
0.29,1,15.97,15.97,15.78,15.86,12.55399,2474100,2474100,-0.11,-0.689,15.87,-0.00689,12.488,12.398,12.174,12.44,12.37,12.256,0.003,0.018,55.97,12.463,12.447,12.282,-24.137931034482754,-6.451612903225811,0.22,0.29,0.29,0.31,2,7,20,2016
0.17,0,25.299999,27.23,25.1,26.860001,26.82486,4079500,4079500,1.56,6.166,26.39667,0.06166,25.439,25.514,26.767,25.826,25.871,26.25,0.761,1.134,53.437,25.82,25.431,26.137,-40.00000000000001,100.0,0.03,0.12,0.05,0.06,2,2,3,2021
0.72,0,105.0,107.980003,104.260002,105.910004,102.186241,1970300,1970300,0.91,0.867,106.05,0.00867,102.728,101.656,100.209,102.422,101.724,100.138,0.199,1.542,62.781,102.75,102.136,101.208,10.937499999999991,-6.936416184971092,2.84,1.61,2.56,1.73,1,4,30,2019
0.97,0,49.509998,50.580002,49.0,49.529999,39.201515,362000,362000,0.02,0.04,49.70333,0.0004,39.563,39.352,39.941,39.485,39.571,39.801,0.056,0.279,43.099,39.521,39.485,39.61,6.8627450980392215,19.56521739130435,1.09,1.1,1.02,0.92,1,4,30,2019
1.4,0,113.339996,113.980003,112.25,113.739998,100.903801,6368500,6368500,0.4,0.353,113.32333,0.00353,100.46,100.852,101.651,100.315,100.792,101.18,0.347,0.396,36.587,100.228,100.58,101.203,2.1739130434782505,3.448275862068969,0.94,1.2,0.92,1.16,1,7,11,2017
0.0,1,12.84,13.38,12.46,13.27,13.27,560543,560543,0.43,3.349,13.03667,0.03349,13.342,13.698,14.693,13.351,13.766,14.513,0.15,0.203,26.511,13.209,13.499,14.104,112.5,-19.99999999999999,0.01,-0.12,-0.08,-0.1,3,2,27,2020
7.84,1,903.390015,924.309998,903.390015,918.650024,900.460022,93700,93700,15.26001,1.689,915.45001,0.01689,885.661,869.276,860.219,885.194,875.975,866.481,56.184,432.325,65.025,888.191,878.693,868.986,-3.041825095057026,5.044510385756674,7.65,7.08,7.89,6.74,2,11,7,2018
-0.57,0,15.08,15.25,14.58,14.75,14.75,211880,211880,-0.33,-2.188,14.86,-0.02188,15.19,14.933,15.555,14.983,15.138,15.654,0.132,0.213,36.486,15.041,14.986,15.244,-16.666666666666682,1.9230769230769247,-0.56,-0.51,-0.48,-0.52,0,11,8,2021
0.01,1,21.709999,22.15,21.639999,22.08,16.93672,683383,683383,0.37,1.704,21.95667,0.01704,16.638,16.675,17.091,16.713,16.774,17.019,0.045,0.041,45.666,16.67,16.687,16.831,0.0,-83.33333333333333,0.03,0.01,0.03,0.06,3,10,25,2018
0.46,1,31.549999,31.91,31.48,31.870001,26.760239,1373900,1373900,0.32,1.014,31.75333,0.01014,26.623,26.76,26.919,26.668,26.761,26.967,0.03,0.044,41.339,26.605,26.705,26.828,10.000000000000009,-14.000000000000002,0.55,0.43,0.5,0.5,3,2,6,2014
0.64,0,40.990002,42.0,39.375,39.490002,38.611183,1485300,1485300,-1.5,-3.659,40.28833,-0.03659,38.65,38.53,38.214,38.637,38.508,38.139,0.231,0.158,51.751,38.714,38.602,38.472,8.333333333333341,6.060606060606049,0.65,0.7,0.6,0.66,1,2,5,2019
2.58,0,135.0,138.100006,132.009995,138.029999,134.40947,2669717,2669717,3.03,2.244,136.04667,0.02244,130.318,129.951,126.134,130.835,129.471,127.729,4.592,3.021,64.793,130.806,130.342,128.432,13.684210526315802,6.018518518518514,2.16,2.29,1.9,2.16,1,1,29,2019
2.2,0,278.34,291.66,278.0,281.2,281.2,1182900,1182900,2.86,1.028,283.62,0.01028,290.252,291.249,293.981,288.359,291.307,294.649,36.499,49.643,40.686,287.779,290.939,293.19,-12.244897959183673,38.888888888888886,0.86,1.25,0.98,0.9,3,5,8,2014
0.81,0,78.54,80.0,73.29,74.45,74.45,639186,639186,-4.09,-5.208,75.91333,-0.05208,76.268,75.99,73.896,75.98,75.599,74.176,2.017,2.702,53.276,76.249,75.907,75.347,7.936507936507943,33.33333333333333,0.68,0.12,0.63,0.09,3,2,25,2021
-0.14,1,3.12,3.17,2.99,3.05,3.05,355300,355300,-0.07,-2.244,3.07,-0.02244,3.114,3.078,2.983,3.09,3.065,3.02,0.002,0.005,53.047,3.106,3.093,3.034,-23.076923076923077,-18.181818181818183,-0.16,-0.13,-0.13,-0.11,2,5,8,2019
0.45,0,128.330002,130.210007,125.809998,128.0,121.014656,617500,617500,-0.33,-0.257,128.00667,-0.00257,119.812,117.771,116.738,119.884,118.485,117.038,1.937,6.172,63.045,120.407,119.03,117.378,6.66666666666666,-3.7735849056603805,0.48,0.51,0.45,0.53,3,7,30,2020
1.54,1,82.230003,82.849998,81.139999,81.370003,79.058212,268800,268800,-0.86,-1.046,81.78667,-0.01046,80.593,79.366,79.138,79.9,79.679,79.547,1.848,3.968,48.242,80.198,80.005,79.221,-9.565217391304339,-4.895104895104884,1.04,1.36,1.15,1.43,2,5,8,2019
3.58,0,210.009995,216.410004,205.339996,215.009995,204.834183,1137700,1137700,5.0,2.381,212.25333,0.02381,216.663,217.793,218.745,213.975,216.51,216.704,46.871,26.376,30.844,213.92,216.73,218.13,-11.764705882352938,9.292035398230107,2.85,4.94,3.23,4.52,3,8,1,2019
-3.92,1,36.8,39.68,36.0,39.2,39.2,2500,2500,2.4,6.522,38.29333,0.06522,37.088,35.136,35.944,37.164,36.342,36.653,1.755,5.357,55.94,37.621,36.151,35.745,-1.010101010101011,-8.333333333333341,1.96,-1.04,1.98,-0.96,0,11,14,2016
0.83,0,59.4824,63.2706,59.0863,61.2118,61.2118,7631100,7631100,1.7294,2.907,61.18957,0.02907,58.836,59.123,60.429,59.295,59.405,60.247,1.478,1.01,52.123,59.152,59.01,59.583,0.0,2.898550724637684,0.82,0.71,0.82,0.69,2,11,2,2016
2.46,0,151.410004,152.179993,146.660004,149.630005,139.322159,6204049,6204049,-1.78,-1.176,149.49,-0.01176,140.507,140.529,141.261,140.627,140.855,142.78,2.336,2.266,41.535,140.695,140.643,140.452,-0.7462686567164185,7.486631016042764,2.66,2.01,2.68,1.87,2,9,16,2015
0.4,0,30.7,32.33,29.283,31.69,31.69,780601,780601,0.99,3.225,31.101,0.03225,31.546,31.652,32.073,31.704,31.786,32.358,0.134,0.089,37.628,31.688,31.654,31.803,-5.55555555555556,2.1739130434782505,0.51,0.47,0.54,0.46,1,3,6,2018
1.24,1,49.470001,50.580002,46.099998,46.93,46.733681,3149000,3149000,-2.54,-5.134,47.87,-0.05134,48.62,49.552,50.877,48.555,49.286,49.279,1.033,2.272,42.53,48.411,49.038,50.05,59.64912280701756,67.3913043478261,0.91,0.77,0.57,0.46,2,11,3,2021
1.48,0,131.5,133.600006,128.410004,133.5,132.551712,3229800,3229800,2.0,1.521,131.83667,0.01521,130.327,130.167,128.877,130.195,129.953,129.48,3.877,2.032,56.392,130.11,130.177,129.768,14.843749999999995,33.33333333333333,1.47,1.16,1.28,0.87,2,4,21,2021
-0.83,0,24.67,24.67,23.99,24.06,24.06,61200,61200,-0.61,-2.473,24.24,-0.02473,25.06,24.518,23.756,24.558,24.402,23.783,0.761,0.719,54.577,24.679,24.672,24.219,15.789473684210526,-18.84057971014493,-0.64,-0.82,-0.76,-0.69,2,3,11,2015
1.61,1,81.129997,81.690002,79.489998,80.620003,73.608994,1819900,1819900,-0.50999,-0.629,80.6,-0.00629,73.593,72.616,70.554,73.269,72.417,70.969,0.317,1.738,59.604,73.648,72.982,71.776,2.18340611353711,0.45248868778281587,2.34,2.22,2.29,2.21,3,1,31,2019
0.45,0,21.799999,22.681999,21.799999,22.469999,19.906277,9798000,9798000,0.67,3.073,22.31733,0.03073,19.653,19.762,19.816,19.643,19.719,19.841,0.137,0.081,50.365,19.58,19.694,19.757,23.80952380952382,0.0,0.52,0.4,0.42,0.4,1,7,28,2015
0.17,0,23.49,24.190001,22.52,23.02,16.971497,2923200,2923200,-0.47,-2.001,23.24333,-0.02001,17.524,17.149,16.762,17.372,17.189,16.895,0.12,0.235,52.57,17.493,17.331,16.999,-121.875,-77.14285714285714,-0.07,0.08,0.32,0.35,2,8,8,2018
0.23,0,27.799999,28.959999,27.799999,28.549999,23.842314,894900,894900,0.75,2.698,28.43667,0.02698,23.914,23.755,24.314,23.828,23.922,24.189,0.043,0.063,43.962,23.838,23.823,23.982,3.030303030303033,2.6315789473684235,0.68,0.39,0.66,0.38,4,2,27,2015
1.68,0,213.369995,226.479996,213.369995,223.710007,222.873978,148000,148000,10.34001,4.846,221.18667,0.04846,223.798,223.448,234.717,223.23,225.674,229.922,7.793,8.736,41.495,223.245,223.076,228.463,30.177514792899423,2.469135802469124,2.2,1.66,1.69,1.62,2,3,31,2021
